"","FighterId.x","Event.x","Result.x","Opponent.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Event.y","Result.y","Opponent.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y","IdKey"
"141",148,"UFC - The Ultimate Fighter 13 Finale","loss","George Roop",3,"3:14","KO (Punch to the Body)",2011-06-04,0,0,FALSE,4,2,-1,0.875,16,0.8125,FALSE,0.0625,FALSE,1,13,6.5,"Josh Grispi",86,"148_George Roop_2011-06-04","86_Josh Grispi_2011-06-04",86,"UFC - The Ultimate Fighter 13 Finale","win","Josh Grispi",3,"3:14","KO (Punch to the Body)",2011-06-04,1,0,TRUE,13,1,-1,0.578947368421053,19,0.315789473684211,FALSE,0.315789473684211,TRUE,6,6,0.857142857142857,"George Roop",148,"86_Josh Grispi_2011-06-04",234
"142",149,"UFC on FX 6 - Sotiropoulos vs. Pearson","win","Yaotzin Meza",1,"1:55","KO (Punches)",2012-12-15,1,1,FALSE,3,2,1,0.923076923076923,13,0.384615384615385,TRUE,0.0769230769230769,FALSE,1,5,2.5,"Chad Mendes",217,"149_Yaotzin Meza_2012-12-15","217_Chad Mendes_2012-12-15",217,"UFC on FX 6 - Sotiropoulos vs. Pearson","loss","Chad Mendes",1,"1:55","KO (Punches)",2012-12-15,0,1,TRUE,9,1,1,0.730769230769231,26,0.423076923076923,FALSE,0.192307692307692,FALSE,5,11,1.83333333333333,"Yaotzin Meza",149,"217_Chad Mendes_2012-12-15",366
"143",15,"Classic Entertainment and Sports - CES MMA 28","loss","Brian Kelleher",3,"5:00","Decision (Unanimous)",2015-03-13,0,1,TRUE,5,1,1,0.8,10,0.7,TRUE,0,FALSE,0,7,7,"Andre Soukhamthath",169,"15_Brian Kelleher_2015-03-13","169_Andre Soukhamthath_2015-03-13",169,"Classic Entertainment and Sports - CES MMA 28","win","Andre Soukhamthath",3,"5:00","Decision (Unanimous)",2015-03-13,1,1,FALSE,8,2,1,0.611111111111111,18,0.555555555555556,TRUE,0.222222222222222,FALSE,4,10,2,"Brian Kelleher",15,"169_Andre Soukhamthath_2015-03-13",184
"144",15,"UFC 236 - Holloway vs. Poirier","loss","Montel Jackson",3,"5:00","Decision (Unanimous)",2019-04-13,0,1,TRUE,11,1,1,0.684210526315789,19,0.578947368421053,FALSE,0,FALSE,0,11,11,"Andre Soukhamthath",6,"15_Montel Jackson_2019-04-13","6_Andre Soukhamthath_2019-04-13",6,"UFC 236 - Holloway vs. Poirier","win","Andre Soukhamthath",3,"5:00","Decision (Unanimous)",2019-04-13,1,1,FALSE,3,2,1,0.875,8,0.75,TRUE,0,FALSE,0,6,6,"Montel Jackson",15,"6_Andre Soukhamthath_2019-04-13",21
"145",155,"UFC Fight Night 23 - Fight for the Troops 2","win","George Roop",1,"1:28","TKO (Punches)",2011-01-22,1,1,FALSE,11,5,4,0.703703703703704,27,0.555555555555556,FALSE,0.259259259259259,FALSE,7,15,1.875,"Mark Hominick",86,"155_George Roop_2011-01-22","86_Mark Hominick_2011-01-22",86,"UFC Fight Night 23 - Fight for the Troops 2","loss","Mark Hominick",1,"1:28","TKO (Punches)",2011-01-22,0,1,TRUE,12,1,1,0.611111111111111,18,0.333333333333333,TRUE,0.277777777777778,FALSE,5,6,1,"George Roop",155,"86_Mark Hominick_2011-01-22",241
"146",156,"SP - Battle of the Rising Stars","loss","Bobby Sanchez",3,"3:00","Decision (Unanimous)",2008-07-25,0,0,FALSE,2,4,-3,0.25,4,0.25,FALSE,0.75,TRUE,3,1,0.25,"Louie Moreno",203,"156_Bobby Sanchez_2008-07-25","203_Louie Moreno_2008-07-25",203,"SP - Battle of the Rising Stars","win","Louie Moreno",3,"3:00","Decision (Unanimous)",2008-07-25,1,0,TRUE,9,1,-5,0.333333333333333,12,0.0833333333333333,FALSE,0.666666666666667,TRUE,8,1,0.111111111111111,"Bobby Sanchez",156,"203_Louie Moreno_2008-07-25",359
"147",157,"Strikeforce / M-1 Global - Fedor vs. Henderson","win","Bobby Green",3,"5:00","Decision (Split)",2011-07-30,1,0,TRUE,9,1,-2,0.681818181818182,22,0.545454545454545,FALSE,0.136363636363636,TRUE,3,12,3,"Gesias Cavalcante",278,"157_Bobby Green_2011-07-30","278_Gesias Cavalcante_2011-07-30",278,"Strikeforce / M-1 Global - Fedor vs. Henderson","loss","Gesias Cavalcante",3,"5:00","Decision (Split)",2011-07-30,0,1,TRUE,10,1,1,0.789473684210526,19,0.684210526315789,FALSE,0.157894736842105,FALSE,3,13,3.25,"Bobby Green",157,"278_Gesias Cavalcante_2011-07-30",435
"148",16,"Pinnacle FC - Pittsburgh Challenge Series 9","loss","Brian Kelleher",1,"0:37","Submission (Guillotine Choke)",2014-11-26,0,1,TRUE,2,1,7,1,7,0.714285714285714,FALSE,0,FALSE,0,5,5,"Mark Cherico",169,"16_Brian Kelleher_2014-11-26","169_Mark Cherico_2014-11-26",169,"Pinnacle FC - Pittsburgh Challenge Series 9","win","Mark Cherico",1,"0:37","Submission (Guillotine Choke)",2014-11-26,1,0,TRUE,8,1,-1,0.588235294117647,17,0.529411764705882,FALSE,0.235294117647059,TRUE,4,9,1.8,"Brian Kelleher",16,"169_Mark Cherico_2014-11-26",185
"149",161,"Rebel FC 1 - Into the Lion's Den","win","Marcos Vinicius Borges",1,"3:21","KO (Punches)",2013-12-21,1,1,FALSE,11,2,1,0.65,20,0.3,FALSE,0.3,FALSE,6,6,0.857142857142857,"Taiyo Nakahara",316,"161_Marcos Vinicius Borges_2013-12-21","316_Taiyo Nakahara_2013-12-21",316,"Rebel FC 1 - Into the Lion's Den","loss","Taiyo Nakahara",1,"3:21","KO (Punches)",2013-12-21,0,0,FALSE,8,3,-2,0.769230769230769,26,0.769230769230769,FALSE,0.153846153846154,TRUE,4,20,4,"Marcos Vinicius Borges",161,"316_Taiyo Nakahara_2013-12-21",477
"150",167,"UFC 227 - Dillashaw vs. Garbrandt 2","loss","Pedro Munhoz",3,"5:00","Decision (Unanimous)",2018-08-04,0,0,FALSE,2,2,-1,0.9375,16,0.4375,FALSE,0,FALSE,0,7,7,"Brett Johns",82,"167_Pedro Munhoz_2018-08-04","82_Brett Johns_2018-08-04",82,"UFC 227 - Dillashaw vs. Garbrandt 2","win","Brett Johns",3,"5:00","Decision (Unanimous)",2018-08-04,1,0,TRUE,7,1,-1,0.789473684210526,19,0.578947368421053,FALSE,0.0526315789473684,FALSE,1,11,5.5,"Pedro Munhoz",167,"82_Brett Johns_2018-08-04",249
"151",167,"UFC Fight Night 172 - Figueiredo vs. Benavidez 2","win","Montel Jackson",3,"5:00","Decision (Unanimous)",2020-07-18,1,1,FALSE,3,2,1,0.888888888888889,18,0.444444444444444,TRUE,0,FALSE,0,8,8,"Brett Johns",6,"167_Montel Jackson_2020-07-18","6_Brett Johns_2020-07-18",6,"UFC Fight Night 172 - Figueiredo vs. Benavidez 2","loss","Brett Johns",3,"5:00","Decision (Unanimous)",2020-07-18,0,1,TRUE,4,1,3,0.9,10,0.6,FALSE,0,FALSE,0,6,6,"Montel Jackson",167,"6_Brett Johns_2020-07-18",173
"152",169,"CZ 37 - Kicking It at The Rock","win","Nate Ainsworth",1,"0:23","KO (Punch)",2011-04-29,1,0,TRUE,2,1,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Brian Kelleher",32,"169_Nate Ainsworth_2011-04-29","32_Brian Kelleher_2011-04-29",32,"CZ 37 - Kicking It at The Rock","loss","Brian Kelleher",1,"0:23","KO (Punch)",2011-04-29,0,0,FALSE,1,2,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Nate Ainsworth",169,"32_Brian Kelleher_2011-04-29",201
"153",169,"CFFC 8 - Seek and Destroy","win","Siyam Yousefi",1,"2:41","Submission (Guillotine Choke)",2011-05-20,1,1,FALSE,2,2,1,0.5,2,0.5,TRUE,0.5,FALSE,1,1,0.5,"Brian Kelleher",31,"169_Siyam Yousefi_2011-05-20","31_Brian Kelleher_2011-05-20",31,"CFFC 8 - Seek and Destroy","loss","Brian Kelleher",1,"2:41","Submission (Guillotine Choke)",2011-05-20,0,0,FALSE,2,2,-1,0.666666666666667,3,0.666666666666667,FALSE,0.333333333333333,TRUE,1,2,1,"Siyam Yousefi",169,"31_Brian Kelleher_2011-05-20",200
"154",169,"XFE - Cage Wars 8: House of Pain","win","Manny Millan",1,"3:34","Submission (Rear-Naked Choke)",2011-07-29,1,1,FALSE,2,3,2,0.666666666666667,3,0.666666666666667,TRUE,0.333333333333333,FALSE,1,2,1,"Brian Kelleher",30,"169_Manny Millan_2011-07-29","30_Brian Kelleher_2011-07-29",30,"XFE - Cage Wars 8: House of Pain","loss","Brian Kelleher",1,"3:34","Submission (Rear-Naked Choke)",2011-07-29,0,0,FALSE,1,2,-1,0,1,0,FALSE,0,FALSE,0,0,0,"Manny Millan",169,"30_Brian Kelleher_2011-07-29",199
"155",169,"ROC 37 - Ring of Combat 37","win","Michael LaDuke",3,"3:14","TKO (Doctor Stoppage)",2011-09-09,1,1,FALSE,2,4,3,0.75,4,0.75,TRUE,0.25,FALSE,1,3,1.5,"Brian Kelleher",29,"169_Michael LaDuke_2011-09-09","29_Brian Kelleher_2011-09-09",29,"ROC 37 - Ring of Combat 37","loss","Brian Kelleher",3,"3:14","TKO (Doctor Stoppage)",2011-09-09,0,0,FALSE,2,3,-2,0.5,4,0.5,FALSE,0.25,TRUE,1,2,1,"Michael LaDuke",169,"29_Brian Kelleher_2011-09-09",198
"156",169,"BFC - Bellator Fighting Championships 54","loss","Claudio Ledesma",3,"5:00","Decision (Unanimous)",2011-10-15,0,1,TRUE,3,1,4,0.8,5,0.8,TRUE,0.2,FALSE,1,4,2,"Brian Kelleher",28,"169_Claudio Ledesma_2011-10-15","28_Brian Kelleher_2011-10-15",28,"BFC - Bellator Fighting Championships 54","win","Brian Kelleher",3,"5:00","Decision (Unanimous)",2011-10-15,1,0,TRUE,5,1,-1,0.666666666666667,6,0.5,FALSE,0,FALSE,0,3,3,"Claudio Ledesma",169,"28_Brian Kelleher_2011-10-15",197
"157",169,"CFFC 12 - Pollard vs. Soto","loss","Artur Rofi",1,"4:57","Submission (Armbar)",2011-12-10,0,0,FALSE,3,2,-1,0.666666666666667,6,0.666666666666667,FALSE,0.166666666666667,FALSE,1,4,2,"Brian Kelleher",27,"169_Artur Rofi_2011-12-10","27_Brian Kelleher_2011-12-10",27,"CFFC 12 - Pollard vs. Soto","win","Brian Kelleher",1,"4:57","Submission (Armbar)",2011-12-10,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3,"Artur Rofi",169,"27_Brian Kelleher_2011-12-10",196
"158",169,"NEF - Fight Night 1","win","Josh Parker",1,"4:31","Submission (Rear-Naked Choke)",2012-02-11,1,0,TRUE,4,1,-2,0.571428571428571,7,0.571428571428571,FALSE,0.285714285714286,TRUE,2,4,1.33333333333333,"Brian Kelleher",26,"169_Josh Parker_2012-02-11","26_Brian Kelleher_2012-02-11",26,"NEF - Fight Night 1","loss","Brian Kelleher",1,"4:31","Submission (Rear-Naked Choke)",2012-02-11,0,0,FALSE,3,2,-1,0.333333333333333,6,0.333333333333333,FALSE,0.333333333333333,TRUE,2,2,0.666666666666667,"Josh Parker",169,"26_Brian Kelleher_2012-02-11",195
"159",169,"CFFC 14 - No Mercy","win","Raphael Chaves",2,"3:41","TKO (Punches)",2012-04-14,1,1,FALSE,4,2,1,0.625,8,0.625,TRUE,0.25,FALSE,2,5,1.66666666666667,"Brian Kelleher",25,"169_Raphael Chaves_2012-04-14","25_Brian Kelleher_2012-04-14",25,"CFFC 14 - No Mercy","loss","Brian Kelleher",2,"3:41","TKO (Punches)",2012-04-14,0,1,TRUE,2,1,3,1,3,1,TRUE,0,FALSE,0,3,3,"Raphael Chaves",169,"25_Brian Kelleher_2012-04-14",194
"160",169,"JB Sports / Live Nation - Rock Out Knock Out","win","Ryan Vaccaro",2,"0:56","TKO (Flying Knee)",2012-06-02,1,1,FALSE,4,3,2,0.666666666666667,9,0.666666666666667,TRUE,0.222222222222222,FALSE,2,6,2,"Brian Kelleher",24,"169_Ryan Vaccaro_2012-06-02","24_Brian Kelleher_2012-06-02",24,"JB Sports / Live Nation - Rock Out Knock Out","loss","Brian Kelleher",2,"0:56","TKO (Flying Knee)",2012-06-02,0,1,TRUE,4,1,2,0.666666666666667,9,0.111111111111111,FALSE,0.222222222222222,FALSE,2,1,0.333333333333333,"Ryan Vaccaro",169,"24_Brian Kelleher_2012-06-02",193
"161",169,"WCMMA 1 - Portugal vs. USA","win","Bill Jones",1,"0:10","KO (Punch)",2012-09-15,1,1,FALSE,4,4,3,0.7,10,0.7,TRUE,0.2,FALSE,2,7,2.33333333333333,"Brian Kelleher",23,"169_Bill Jones_2012-09-15","23_Brian Kelleher_2012-09-15",23,"WCMMA 1 - Portugal vs. USA","loss","Brian Kelleher",1,"0:10","KO (Punch)",2012-09-15,0,1,TRUE,12,1,2,0.647058823529412,17,0.529411764705882,FALSE,0.294117647058824,FALSE,5,9,1.5,"Bill Jones",169,"23_Brian Kelleher_2012-09-15",192
"162",169,"Coalition of Combat - Free 4 All","win","Tyler Kahihikolo",3,"5:00","Decision (Unanimous)",2012-12-01,1,1,FALSE,4,5,4,0.727272727272727,11,0.727272727272727,TRUE,0.181818181818182,FALSE,2,8,2.66666666666667,"Brian Kelleher",22,"169_Tyler Kahihikolo_2012-12-01","22_Brian Kelleher_2012-12-01",22,"Coalition of Combat - Free 4 All","loss","Brian Kelleher",3,"5:00","Decision (Unanimous)",2012-12-01,0,1,TRUE,9,1,1,0.388888888888889,18,0.277777777777778,TRUE,0.111111111111111,FALSE,2,5,1.66666666666667,"Tyler Kahihikolo",169,"22_Brian Kelleher_2012-12-01",191
"163",169,"Bellator MMA - Bellator 95","loss","Jimmie Rivera",3,"5:00","Decision (Unanimous)",2013-04-04,0,1,TRUE,5,1,5,0.75,12,0.666666666666667,FALSE,0.166666666666667,FALSE,2,8,2.66666666666667,"Brian Kelleher",21,"169_Jimmie Rivera_2013-04-04","21_Brian Kelleher_2013-04-04",21,"Bellator MMA - Bellator 95","win","Brian Kelleher",3,"5:00","Decision (Unanimous)",2013-04-04,1,1,FALSE,3,11,10,0.916666666666667,12,0.25,FALSE,0,FALSE,0,3,3,"Jimmie Rivera",169,"21_Brian Kelleher_2013-04-04",190
"164",169,"CFFC 27 - Heckman vs. Kelleher","loss","Scott Heckman",3,"5:00","Decision (Unanimous)",2013-09-21,0,0,FALSE,5,2,-1,0.692307692307692,13,0.615384615384615,FALSE,0.153846153846154,FALSE,2,8,2.66666666666667,"Brian Kelleher",20,"169_Scott Heckman_2013-09-21","20_Brian Kelleher_2013-09-21",20,"CFFC 27 - Heckman vs. Kelleher","win","Brian Kelleher",3,"5:00","Decision (Unanimous)",2013-09-21,1,0,TRUE,9,1,-1,0.789473684210526,19,0.631578947368421,FALSE,0.210526315789474,TRUE,4,12,2.4,"Scott Heckman",169,"20_Brian Kelleher_2013-09-21",189
"165",169,"CFFC 29 - Smith vs. Kelleher","loss","Jeff Smith",2,"4:39","Submission (Armbar)",2013-11-01,0,0,FALSE,5,3,-2,0.642857142857143,14,0.571428571428571,FALSE,0.142857142857143,FALSE,2,8,2.66666666666667,"Brian Kelleher",19,"169_Jeff Smith_2013-11-01","19_Brian Kelleher_2013-11-01",19,"CFFC 29 - Smith vs. Kelleher","win","Brian Kelleher",2,"4:39","Submission (Armbar)",2013-11-01,1,0,TRUE,4,1,-1,0.833333333333333,12,0.583333333333333,FALSE,0.0833333333333333,FALSE,1,7,3.5,"Jeff Smith",169,"19_Brian Kelleher_2013-11-01",188
"166",169,"CFFC 31 - Heckman vs. Lentz","win","Lester Caslow",2,"1:34","Submission (Rear-Naked Choke)",2014-02-08,1,0,TRUE,6,1,-3,0.6,15,0.533333333333333,FALSE,0.2,TRUE,3,8,2,"Brian Kelleher",18,"169_Lester Caslow_2014-02-08","18_Brian Kelleher_2014-02-08",18,"CFFC 31 - Heckman vs. Lentz","loss","Brian Kelleher",2,"1:34","Submission (Rear-Naked Choke)",2014-02-08,0,1,TRUE,14,1,3,0.55,20,0.45,TRUE,0.25,FALSE,5,9,1.5,"Lester Caslow",169,"18_Brian Kelleher_2014-02-08",187
"167",169,"CFFC 34 - Santella vs. Honstein","loss","Andy Main",1,"1:26","Submission (Triangle Choke)",2014-04-19,0,1,TRUE,7,1,1,0.625,16,0.5625,TRUE,0.1875,FALSE,3,9,2.25,"Brian Kelleher",17,"169_Andy Main_2014-04-19","17_Brian Kelleher_2014-04-19",17,"CFFC 34 - Santella vs. Honstein","win","Brian Kelleher",1,"1:26","Submission (Triangle Choke)",2014-04-19,1,0,TRUE,7,1,-1,0.7,10,0.5,FALSE,0.2,TRUE,2,5,1.66666666666667,"Andy Main",169,"17_Brian Kelleher_2014-04-19",186
"168",169,"UFC Fight Night 118 - Cerrone vs. Till","win","Damian Stasiak",3,"3:39","TKO (Punches)",2017-10-21,1,0,TRUE,10,1,-1,0.68,25,0.56,FALSE,0.2,TRUE,5,14,2.33333333333333,"Brian Kelleher",9,"169_Damian Stasiak_2017-10-21","9_Brian Kelleher_2017-10-21",9,"UFC Fight Night 118 - Cerrone vs. Till","loss","Brian Kelleher",3,"3:39","TKO (Punches)",2017-10-21,0,0,FALSE,6,2,-1,0.714285714285714,14,0.571428571428571,FALSE,0,FALSE,0,8,8,"Damian Stasiak",169,"9_Brian Kelleher_2017-10-21",178
"169",169,"UFC on Fox 28 - Emmett vs. Stephens","win","Renan Barao",3,"5:00","Decision (Unanimous)",2018-02-24,1,1,FALSE,10,2,1,0.692307692307692,26,0.576923076923077,TRUE,0.192307692307692,FALSE,5,15,2.5,"Brian Kelleher",8,"169_Renan Barao_2018-02-24","8_Brian Kelleher_2018-02-24",8,"UFC on Fox 28 - Emmett vs. Stephens","loss","Brian Kelleher",3,"5:00","Decision (Unanimous)",2018-02-24,0,0,FALSE,9,2,-1,0.85,40,0.575,FALSE,0.075,FALSE,3,23,5.75,"Renan Barao",169,"8_Brian Kelleher_2018-02-24",177
"170",169,"UFC 232 - Jones vs. Gustafsson 2","loss","Montel Jackson",1,"1:40","Submission (Brabo Choke)",2018-12-29,0,0,FALSE,11,2,-1,0.678571428571429,28,0.535714285714286,FALSE,0.214285714285714,TRUE,6,15,2.14285714285714,"Brian Kelleher",6,"169_Montel Jackson_2018-12-29","6_Brian Kelleher_2018-12-29",6,"UFC 232 - Jones vs. Gustafsson 2","win","Brian Kelleher",1,"1:40","Submission (Brabo Choke)",2018-12-29,1,0,TRUE,3,1,-1,0.857142857142857,7,0.714285714285714,FALSE,0,FALSE,0,5,5,"Montel Jackson",169,"6_Brian Kelleher_2018-12-29",175
"171",169,"UFC 246 - McGregor vs. Cerrone","win","Ode Osbourne",1,"2:49","Submission (Guillotine Choke)",2020-01-18,1,0,TRUE,12,1,-2,0.655172413793103,29,0.517241379310345,FALSE,0.241379310344828,TRUE,7,15,1.875,"Brian Kelleher",5,"169_Ode Osbourne_2020-01-18","5_Brian Kelleher_2020-01-18",5,"UFC 246 - McGregor vs. Cerrone","loss","Brian Kelleher",1,"2:49","Submission (Guillotine Choke)",2020-01-18,0,1,TRUE,8,1,4,0.727272727272727,11,0.636363636363636,TRUE,0.181818181818182,FALSE,2,7,2.33333333333333,"Ode Osbourne",169,"5_Brian Kelleher_2020-01-18",174
"172",169,"UFC 250 - Nunes vs. Spencer","loss","Cody Stamann",3,"5:00","Decision (Unanimous)",2020-06-06,0,1,TRUE,13,1,2,0.67741935483871,31,0.548387096774194,TRUE,0.225806451612903,FALSE,7,17,2.125,"Brian Kelleher",3,"169_Cody Stamann_2020-06-06","3_Brian Kelleher_2020-06-06",3,"UFC 250 - Nunes vs. Spencer","win","Brian Kelleher",3,"5:00","Decision (Unanimous)",2020-06-06,1,0,TRUE,7,1,-1,0.857142857142857,21,0.380952380952381,FALSE,0.0952380952380952,TRUE,2,8,2.66666666666667,"Cody Stamann",169,"3_Brian Kelleher_2020-06-06",172
"173",17,"ROC 28 - Ring of Combat 28","loss","Lester Caslow",3,"4:00","Decision (Unanimous)",2010-02-19,0,1,TRUE,2,1,4,1,4,0.75,TRUE,0,FALSE,0,3,3,"Andy Main",18,"17_Lester Caslow_2010-02-19","18_Andy Main_2010-02-19",18,"ROC 28 - Ring of Combat 28","win","Andy Main",3,"4:00","Decision (Unanimous)",2010-02-19,1,0,TRUE,7,1,-1,0.555555555555556,9,0.444444444444444,FALSE,0.222222222222222,TRUE,2,4,1.33333333333333,"Lester Caslow",17,"18_Andy Main_2010-02-19",35
"174",17,"LFA 49 - Brady vs. Urbina","win","Saul Almeida",3,"5:00","Decision (Unanimous)",2018-09-14,1,0,TRUE,11,1,-1,0.6875,16,0.5625,FALSE,0.125,FALSE,2,9,3,"Andy Main",92,"17_Saul Almeida_2018-09-14","92_Andy Main_2018-09-14",92,"LFA 49 - Brady vs. Urbina","loss","Andy Main",3,"5:00","Decision (Unanimous)",2018-09-14,0,0,FALSE,10,3,-2,0.655172413793103,29,0.206896551724138,FALSE,0.137931034482759,FALSE,4,6,1.2,"Saul Almeida",17,"92_Andy Main_2018-09-14",109
"175",170,"Dana White's Tuesday Night Contender Series - Season 2, Episode 1","loss","Montel Jackson",3,"2:15","TKO (Knee and Punches)",2018-06-12,0,1,TRUE,6,1,3,0.818181818181818,11,0.454545454545455,TRUE,0.181818181818182,FALSE,2,5,1.66666666666667,"Rico DiSciullo",6,"170_Montel Jackson_2018-06-12","6_Rico DiSciullo_2018-06-12",6,"Dana White's Tuesday Night Contender Series - Season 2, Episode 1","win","Rico DiSciullo",3,"2:15","TKO (Knee and Punches)",2018-06-12,1,1,FALSE,1,6,5,1,5,0.8,TRUE,0,FALSE,0,4,4,"Montel Jackson",170,"6_Rico DiSciullo_2018-06-12",176
"176",171,"Driller Promotions - A-Town Throwdown 13","loss","Montel Jackson",1,"0:57","KO (Elbows)",2018-03-10,0,1,TRUE,2,1,4,1,4,1,TRUE,0,FALSE,0,4,4,"Daron McCant",6,"171_Montel Jackson_2018-03-10","6_Daron McCant_2018-03-10",6,"Driller Promotions - A-Town Throwdown 13","win","Daron McCant",1,"0:57","KO (Elbows)",2018-03-10,1,1,FALSE,1,5,4,1,4,0.75,TRUE,0,FALSE,0,3,3,"Montel Jackson",171,"6_Daron McCant_2018-03-10",177
"177",172,"Driller Promotions - No Mercy 7","loss","Montel Jackson",2,"3:16","TKO (Doctor Stoppage)",2018-02-10,0,1,TRUE,3,1,1,0.333333333333333,3,0.333333333333333,TRUE,0.666666666666667,FALSE,2,1,0.333333333333333,"Jesse Wannemacher",6,"172_Montel Jackson_2018-02-10","6_Jesse Wannemacher_2018-02-10",6,"Driller Promotions - No Mercy 7","win","Jesse Wannemacher",2,"3:16","TKO (Doctor Stoppage)",2018-02-10,1,1,FALSE,1,4,3,1,3,0.666666666666667,FALSE,0,FALSE,0,2,2,"Montel Jackson",172,"6_Jesse Wannemacher_2018-02-10",178
"178",173,"VFC 54 - Pitolo vs. Kayne 2","loss","Arnold Berdon",1,"0:21","KO (Punch)",2016-12-09,0,0,FALSE,2,2,-1,0.666666666666667,3,0.333333333333333,FALSE,0,FALSE,0,1,1,"Terrence Almond",294,"173_Arnold Berdon_2016-12-09","294_Terrence Almond_2016-12-09",294,"VFC 54 - Pitolo vs. Kayne 2","win","Terrence Almond",1,"0:21","KO (Punch)",2016-12-09,1,1,FALSE,3,2,1,0.8,5,0.6,TRUE,0.2,FALSE,1,3,1.5,"Arnold Berdon",173,"294_Terrence Almond_2016-12-09",467
"179",173,"KOTC - Mercenaries 2","loss","Montel Jackson",3,"5:00","Decision (Unanimous)",2018-01-13,0,1,TRUE,6,1,1,0.571428571428571,7,0.428571428571429,TRUE,0.142857142857143,FALSE,1,3,1.5,"Terrence Almond",6,"173_Montel Jackson_2018-01-13","6_Terrence Almond_2018-01-13",6,"KOTC - Mercenaries 2","win","Terrence Almond",3,"5:00","Decision (Unanimous)",2018-01-13,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2,"Montel Jackson",173,"6_Terrence Almond_2018-01-13",179
"180",18,"BFC - Bellator Fighting Championships 65","loss","Scott Heckman",1,"3:40","Submission (Rear-Naked Choke)",2012-04-13,0,0,FALSE,10,2,-1,0.5,14,0.357142857142857,FALSE,0.214285714285714,TRUE,3,5,1.25,"Lester Caslow",20,"18_Scott Heckman_2012-04-13","20_Lester Caslow_2012-04-13",20,"BFC - Bellator Fighting Championships 65","win","Lester Caslow",1,"3:40","Submission (Rear-Naked Choke)",2012-04-13,1,1,FALSE,7,2,1,0.75,12,0.583333333333333,TRUE,0.25,FALSE,3,7,1.75,"Scott Heckman",18,"20_Lester Caslow_2012-04-13",38
"181",18,"CFFC 19 - Sullivan vs. Lane","loss","Artur Rofi",2,"2:47","Submission (Arm-Triangle Choke)",2013-02-02,0,1,TRUE,12,1,1,0.5,16,0.375,TRUE,0.25,FALSE,4,6,1.2,"Lester Caslow",27,"18_Artur Rofi_2013-02-02","27_Lester Caslow_2013-02-02",27,"CFFC 19 - Sullivan vs. Lane","win","Lester Caslow",2,"2:47","Submission (Arm-Triangle Choke)",2013-02-02,1,1,FALSE,1,6,5,1,5,1,TRUE,0,FALSE,0,5,5,"Artur Rofi",18,"27_Lester Caslow_2013-02-02",45
"182",180,"UFC Fight Night 120 - Poirier vs. Pettis","loss","Marlon Moraes",3,"5:00","Decision (Split)",2017-11-11,0,1,TRUE,18,1,1,0.703703703703704,27,0.407407407407407,FALSE,0,FALSE,0,11,11,"John Dodson",78,"180_Marlon Moraes_2017-11-11","78_John Dodson_2017-11-11",78,"UFC Fight Night 120 - Poirier vs. Pettis","win","John Dodson",3,"5:00","Decision (Split)",2017-11-11,1,0,TRUE,9,1,-1,0.75,24,0.541666666666667,FALSE,0.208333333333333,FALSE,5,13,2.16666666666667,"Marlon Moraes",180,"78_John Dodson_2017-11-11",258
"183",180,"UFC 222 - Cyborg vs. Kunitskaya","win","Pedro Munhoz",3,"5:00","Decision (Split)",2018-03-03,1,0,TRUE,19,1,-1,0.678571428571429,28,0.392857142857143,FALSE,0,FALSE,0,11,11,"John Dodson",82,"180_Pedro Munhoz_2018-03-03","82_John Dodson_2018-03-03",82,"UFC 222 - Cyborg vs. Kunitskaya","loss","John Dodson",3,"5:00","Decision (Split)",2018-03-03,0,1,TRUE,6,1,4,0.833333333333333,18,0.611111111111111,TRUE,0.0555555555555556,FALSE,1,11,5.5,"Pedro Munhoz",180,"82_John Dodson_2018-03-03",262
"184",180,"UFC 228 - Woodley vs. Till","loss","Jimmie Rivera",3,"5:00","Decision (Unanimous)",2018-09-08,0,1,TRUE,20,1,1,0.689655172413793,29,0.379310344827586,FALSE,0,FALSE,0,11,11,"John Dodson",21,"180_Jimmie Rivera_2018-09-08","21_John Dodson_2018-09-08",21,"UFC 228 - Woodley vs. Till","win","John Dodson",3,"5:00","Decision (Unanimous)",2018-09-08,1,0,TRUE,5,1,-1,0.91304347826087,23,0.260869565217391,FALSE,0.0434782608695652,TRUE,1,6,3,"Jimmie Rivera",180,"21_John Dodson_2018-09-08",201
