"","rowid","Event","Result","Fighter","Round","Time","Method","DateEvent","Outcome","PreviousOutcome","start","streak_id","streak","StreakLength","WinRatio","CountFights","FinishRatio","FinishPrevious","FinishedRatio","FinishedPrevious","FinishedCount","FinishCount","DamageDiff"
"3651","274","WSOF 2 - Arlovski vs. Johnson","win","Alexandre Pimentel",3,"1:51","KO (Punches)",2013-03-23,1,1,FALSE,7,6,5,0.8,15,0.733333333333333,TRUE,0.133333333333333,FALSE,2,11,3.66666666666667
"3652","274","WSOF 5 - Arlovski vs. Kyle","win","Artur Rofi",3,"5:00","Decision (Unanimous)",2013-09-14,1,1,FALSE,7,7,6,0.8125,16,0.75,TRUE,0.125,FALSE,2,12,4
"3653","274","WSOF 10 - Branch vs. Taylor","win","Georgi Karakhanyan",2,"5:00","TKO (Retirement)",2014-06-21,1,1,FALSE,7,8,7,0.823529411764706,17,0.705882352941177,FALSE,0.117647058823529,FALSE,2,12,4
"3654","274","WSOF 16 - Palhares vs. Fitch","loss","Lance Palmer",3,"3:09","Submission (Rear-Naked Choke)",2014-12-13,0,1,TRUE,8,1,8,0.833333333333333,18,0.722222222222222,TRUE,0.111111111111111,FALSE,2,13,4.33333333333333
"3655","274","WSOF 24 - Fitch vs. Okami","win","Adam Ward",2,"1:27","KO (Punches)",2015-10-17,1,0,TRUE,9,1,-1,0.789473684210526,19,0.684210526315789,FALSE,0.157894736842105,TRUE,3,13,3.25
"3656","274","Pure FC 3 - Glenn vs. Manuel","win","Chris Manuel",3,"2:03","TKO (Punches to the Body)",2016-03-19,1,1,FALSE,9,2,1,0.8,20,0.7,TRUE,0.15,FALSE,3,14,3.5
"3657","274","VFC 51 - Emerson vs. West","win","Ramiro Hernandez",3,"5:00","Decision (Split)",2016-06-24,1,1,FALSE,9,3,2,0.80952380952381,21,0.714285714285714,TRUE,0.142857142857143,FALSE,3,15,3.75
"3658","274","UFC Fight Night 94 - Poirier vs. Johnson","loss","Evan Dunham",3,"5:00","Decision (Unanimous)",2016-09-17,0,1,TRUE,10,1,3,0.818181818181818,22,0.681818181818182,FALSE,0.136363636363636,FALSE,3,15,3.75
"3659","274","UFC 208 - Holm vs. De Randamie","win","Phillipe Nover",3,"5:00","Decision (Split)",2017-02-11,1,0,TRUE,11,1,-1,0.782608695652174,23,0.652173913043478,FALSE,0.130434782608696,FALSE,3,15,3.75
"3660","274","UFC 215 - Nunes vs. Shevchenko 2","win","Gavin Tucker",3,"5:00","Decision (Unanimous)",2017-09-09,1,1,FALSE,11,2,1,0.791666666666667,24,0.625,FALSE,0.125,FALSE,3,15,3.75
"3661","274","UFC 219 - Cyborg vs. Holm","loss","Myles Jury",3,"5:00","Decision (Unanimous)",2017-12-30,0,1,TRUE,12,1,2,0.8,25,0.6,FALSE,0.12,FALSE,3,15,3.75
"3662","274","UFC Fight Night 133 - Dos Santos vs. Ivanov","win","Dennis Bermudez",3,"5:00","Decision (Split)",2018-07-14,1,0,TRUE,13,1,-1,0.769230769230769,26,0.576923076923077,FALSE,0.115384615384615,FALSE,3,15,3.75
"3663","274","UFC - The Ultimate Fighter 28 Finale","loss","Kevin Aguilar",3,"5:00","Decision (Unanimous)",2018-11-30,0,1,TRUE,14,1,1,0.777777777777778,27,0.555555555555556,FALSE,0.111111111111111,FALSE,3,15,3.75
"3664","275","ROTR  - Rumble on the Ridge 16","win","Kasey White",3,"5:00","Decision (Unanimous)",2011-01-15,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"3665","275","ROTR - Rumble on the Ridge 22","win","Charon Spain",3,"5:00","Decision (Split)",2012-02-18,1,1,FALSE,1,2,1,1,1,0,FALSE,0,FALSE,0,0,0
"3666","275","CS - CageSport 21","loss","Ryan Mulvihill",3,"1:46","Submission (Guillotine Choke)",2012-09-29,0,1,TRUE,2,1,2,1,2,0,FALSE,0,FALSE,0,0,0
"3667","275","CWC - Cage Warrior Combat 5","win","Colby Hoffman",3,"5:00","Decision (Unanimous)",2013-06-08,1,0,TRUE,3,1,-1,0.666666666666667,3,0,FALSE,0.333333333333333,TRUE,1,0,0
"3668","275","Combat Games MMA - Battle at the Bay 6","win","Jesse Barich",1,"2:31","Submission (Rear-Naked Choke)",2014-02-08,1,1,FALSE,3,2,1,0.75,4,0,FALSE,0.25,FALSE,1,0,0
"3669","275","Combat Games MMA - Super Brawl 1","win","Scott Thometz",3,"2:37","TKO (Punches)",2014-04-06,1,1,FALSE,3,3,2,0.8,5,0.2,TRUE,0.2,FALSE,1,1,0.5
"3670","275","COTC - Conquest of the Cage 17","win","Robbie Dodgin",1,"1:27","Submission (Kimura)",2014-08-22,1,1,FALSE,3,4,3,0.833333333333333,6,0.333333333333333,TRUE,0.166666666666667,FALSE,1,2,1
"3671","276","IFC - Warriors Challenge 22","loss","Kris Zabish",2,"1:06","Submission (Rear-Naked Choke)",2008-04-12,0,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"3672","276","GC 80 - Summer Showdown","win","Justin Hoglund",3,"1:30","TKO (Doctor Stoppage)",2008-07-18,1,0,TRUE,2,1,-1,0,1,0,FALSE,1,TRUE,1,0,0
"3673","276","CCFC - Rumble in the Park 2","loss","Osmar Delima",1,"1:01","Submission (Guillotine Choke)",2008-11-01,0,1,TRUE,3,1,1,0.5,2,0.5,TRUE,0.5,FALSE,1,1,0.5
"3674","276","WCSC - The Awakening","win","A.J. Fonseca",0,"N/A","Submission (Armbar)",2009-05-30,1,0,TRUE,4,1,-1,0.333333333333333,3,0.333333333333333,FALSE,0.666666666666667,TRUE,2,1,0.333333333333333
"3675","276","EC - Extreme Combat","win","Jose Frye",1,"2:02","Submission (Punches)",2009-06-27,1,1,FALSE,4,2,1,0.5,4,0.5,TRUE,0.5,FALSE,2,2,0.666666666666667
"3676","276","TPF 3 - Champions Collide","win","Sergio Quinones",3,"5:00","Decision (Unanimous)",2010-02-04,1,1,FALSE,4,3,2,0.6,5,0.6,TRUE,0.4,FALSE,2,3,1
"3677","276","PBFN  - Playboy Fight Night 1","win","Mike Craddock",3,"5:00","Decision (Unanimous)",2010-03-05,1,1,FALSE,4,4,3,0.666666666666667,6,0.5,FALSE,0.333333333333333,FALSE,2,3,1
"3678","276","TPF 6 - High Stakes","loss","Art Becerra",2,"3:22","Technical Submission (Rear-Naked Choke)",2010-09-09,0,1,TRUE,5,1,4,0.714285714285714,7,0.428571428571429,FALSE,0.285714285714286,FALSE,2,3,1
"3679","276","ROTR - Rumble on the Ridge 21","loss","Charon Spain",3,"3:11","Submission (Triangle Choke)",2011-12-10,0,0,FALSE,5,2,-1,0.625,8,0.375,FALSE,0.375,TRUE,3,3,0.75
"3680","276","ROTR - Rumble on the Ridge 23","loss","Drew Brokenshire",3,"1:00","Submission (Brabo Choke)",2012-04-14,0,0,FALSE,5,3,-2,0.555555555555556,9,0.333333333333333,FALSE,0.444444444444444,TRUE,4,3,0.6
"3681","276","CWC - Cage Warrior Combat 3","win","Lupe Hudgens",3,"5:00","Decision (Unanimous)",2012-12-01,1,0,TRUE,6,1,-3,0.5,10,0.3,FALSE,0.5,TRUE,5,3,0.5
"3682","276","Destiny MMA - Na Koa 2","win","Johnavan Vistante",3,"5:00","Decision (Unanimous)",2013-01-19,1,1,FALSE,6,2,1,0.545454545454545,11,0.272727272727273,FALSE,0.454545454545455,FALSE,5,3,0.5
"3683","276","Destiny MMA - Na Koa 3","win","Kaleo Kwan",1,"3:12","Submission (Rear-Naked Choke)",2013-04-06,1,1,FALSE,6,3,2,0.583333333333333,12,0.25,FALSE,0.416666666666667,FALSE,5,3,0.5
"3684","276","OC - Oplot Challenge 68","loss","Bekbulat Magomedov",1,"2:24","Submission (Triangle Choke)",2013-06-21,0,1,TRUE,7,1,3,0.615384615384615,13,0.307692307692308,TRUE,0.384615384615385,FALSE,5,4,0.666666666666667
"3685","276","CWC 9 - Cage Warrior Combat 9","win","Jonny Gilbertson",3,"5:00","Decision (Unanimous)",2013-11-02,1,0,TRUE,8,1,-1,0.571428571428571,14,0.285714285714286,FALSE,0.428571428571429,TRUE,6,4,0.571428571428571
"3686","276","WSOF 7 - Karakhanyan vs. Palmer","win","Shawn Albrecht",3,"5:00","Decision (Unanimous)",2013-12-07,1,1,FALSE,8,2,1,0.6,15,0.266666666666667,FALSE,0.4,FALSE,6,4,0.571428571428571
"3687","276","WFC 25 - Brawl at the Beach","loss","Ian Loveland",1,"2:47","TKO (Punches)",2014-07-26,0,1,TRUE,9,1,2,0.625,16,0.25,FALSE,0.375,FALSE,6,4,0.571428571428571
"3688","276","CFFC 41 - Heckman vs. Solorio","win","Scott Heckman",1,"1:59","TKO (Punches)",2014-10-11,1,0,TRUE,10,1,-1,0.588235294117647,17,0.235294117647059,FALSE,0.411764705882353,TRUE,7,4,0.5
"3689","276","WSOF 16 - Palhares vs. Fitch","loss","Sheymon Moraes",3,"5:00","Decision (Split)",2014-12-13,0,1,TRUE,11,1,1,0.611111111111111,18,0.277777777777778,TRUE,0.388888888888889,FALSE,7,5,0.625
"3690","276","HFS - Hex Fight Series 2","loss","Rodolfo Marques",3,"5:00","Decision (Split)",2015-03-14,0,0,FALSE,11,2,-1,0.578947368421053,19,0.263157894736842,FALSE,0.368421052631579,FALSE,7,5,0.625
"3691","276","Destiny MMA - Na Koa 9","loss","Toby Misech",1,"1:19","TKO (Punches)",2015-04-11,0,0,FALSE,11,3,-2,0.55,20,0.25,FALSE,0.35,FALSE,7,5,0.625
"3692","276","HKFC - Hard Knocks 44","win","Rolando Cespedes",3,"5:00","Decision (Unanimous)",2015-06-26,1,0,TRUE,12,1,-3,0.523809523809524,21,0.238095238095238,FALSE,0.380952380952381,TRUE,8,5,0.555555555555556
"3693","276","KOTC - Explosive","loss","Daniel Swain",1,"3:26","Submission (Armbar)",2016-02-18,0,1,TRUE,13,1,1,0.545454545454545,22,0.227272727272727,FALSE,0.363636363636364,FALSE,8,5,0.555555555555556
"3694","276","Titan FC 37 - Simon vs. Dos Santos","win","Anthony Gutierrez",3,"5:00","Decision (Split)",2016-03-04,1,0,TRUE,14,1,-1,0.521739130434783,23,0.217391304347826,FALSE,0.391304347826087,TRUE,9,5,0.5
"3695","276","Combate Americas - Road to the Championship 4","loss","John Castaneda",3,"5:00","Decision (Split)",2016-04-25,0,1,TRUE,15,1,1,0.541666666666667,24,0.208333333333333,FALSE,0.375,FALSE,9,5,0.5
"3696","277","Gladiators 20 - Gladiators 20","loss","Demi Deeds",1,"4:02","TKO (Punches)",2003-03-15,0,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"3697","277","VFC 6 - Overload","loss","Jason Ireland",2,"2:41","Submission (Rear Naked Choke)",2003-11-22,0,0,FALSE,1,2,-1,0,1,0,FALSE,1,TRUE,1,0,0
"3698","277","VFC 6 - Overload","win","Luke Caudillo",3,"2:32","TKO (Corner Stoppage)",2003-11-22,1,0,TRUE,2,1,-2,0,2,0,FALSE,1,TRUE,2,0,0
"3699","277","POI - Point of Impact","loss","Victor Moreno",1,"N/A","N/AN/A)",2004-03-26,0,1,TRUE,3,1,1,0.333333333333333,3,0.333333333333333,TRUE,0.666666666666667,FALSE,2,1,0.333333333333333
"3700","277","EC 57 - Extreme Challenge 57","loss","Victor Moreno",1,"4:49","TKON/A)",2004-05-06,0,0,FALSE,3,2,-1,0.25,4,0.25,FALSE,0.75,TRUE,3,1,0.25
"3701","277","VFC 9 - Madness","win","Jake Hudson",2,"0:36","KON/A)",2005-03-05,1,0,TRUE,4,1,-2,0.2,5,0.2,FALSE,0.8,TRUE,4,1,0.2
"3702","277","AFC 1 - Takedown","win","Rob Marcks",0,"N/A","TKO (Submission to Punches)",2005-04-09,1,1,FALSE,4,2,1,0.333333333333333,6,0.333333333333333,TRUE,0.666666666666667,FALSE,4,2,0.4
"3703","277","XKK - Des Moines","loss","Clay Guida",3,"3:22","Submission (Arm-Triangle Choke)",2005-05-20,0,1,TRUE,5,1,2,0.428571428571429,7,0.428571428571429,TRUE,0.571428571428571,FALSE,4,3,0.6
"3704","277","XKK - Des Moines","win","Joe Mabin",1,"N/A","TKO (Submission to Punches)",2005-05-20,1,0,TRUE,6,1,-1,0.375,8,0.375,FALSE,0.625,TRUE,5,3,0.5
"3705","277","AFC 2 - Bring It On","win","Nick Dolucre",1,"4:40","TKO (Punches)",2005-06-11,1,1,FALSE,6,2,1,0.444444444444444,9,0.444444444444444,TRUE,0.555555555555556,FALSE,5,4,0.666666666666667
"3706","277","ROF 17 - Unstoppable","loss","Donnie Liles",1,"4:17","Submission (Rear-Naked Choke)",2005-06-18,0,1,TRUE,7,1,2,0.5,10,0.5,TRUE,0.5,FALSE,5,5,0.833333333333333
"3707","277","Inferno Promotions - Meltdown","loss","Hector Munoz",1,"0:43","Submission (Armbar)",2005-07-22,0,0,FALSE,7,2,-1,0.454545454545455,11,0.454545454545455,FALSE,0.545454545454545,TRUE,6,5,0.714285714285714
"3708","277","VFC 10 - Championship X","win","Sean Huffman",1,"4:48","Submission (Rear-Naked Choke)",2005-08-06,1,0,TRUE,8,1,-2,0.416666666666667,12,0.416666666666667,FALSE,0.583333333333333,TRUE,7,5,0.625
"3709","277","ROF 19 - Showdown","loss","Alvin Robinson",2,"1:14","Submission (Rear-Naked Choke)",2005-09-10,0,1,TRUE,9,1,1,0.461538461538462,13,0.461538461538462,TRUE,0.538461538461538,FALSE,7,6,0.75
"3710","277","AFC 3 - Impact","win","Brian Dunn",1,"2:45","Submission (Rear-Naked Choke)",2005-09-24,1,0,TRUE,10,1,-1,0.428571428571429,14,0.428571428571429,FALSE,0.571428571428571,TRUE,8,6,0.666666666666667
"3711","277","AFC 4 - New Hitter","win","Nathan Hardin",1,"1:11","KO (Punch)",2005-11-18,1,1,FALSE,10,2,1,0.466666666666667,15,0.466666666666667,TRUE,0.533333333333333,FALSE,8,7,0.777777777777778
"3712","277","AFC 5 - Lights Out","win","Rob Marcks",2,"N/A","TKO (Punches)",2006-01-06,1,1,FALSE,10,3,2,0.5,16,0.5,TRUE,0.5,FALSE,8,8,0.888888888888889
"3713","277","VFC 12 - Warpath","win","Kendrick Johnson",1,"N/A","TKO (Submission to Punches)",2006-02-25,1,1,FALSE,10,4,3,0.529411764705882,17,0.529411764705882,TRUE,0.470588235294118,FALSE,8,9,1
"3714","277","AFC 6 - Full Force","win","Mike Schoech",0,"N/A","KO (Knee)",2006-03-24,1,1,FALSE,10,5,4,0.555555555555556,18,0.555555555555556,TRUE,0.444444444444444,FALSE,8,10,1.11111111111111
"3715","277","VFC 13 - Redemption","loss","Luke Caudillo",2,"4:59","TKO (Punches)",2006-05-13,0,1,TRUE,11,1,5,0.578947368421053,19,0.578947368421053,TRUE,0.421052631578947,FALSE,8,11,1.22222222222222
"3716","277","DFC 1 - Diesel Fighting Championships 1","win","Rocky Long",3,"5:00","Decision (Unanimous)",2006-06-30,1,0,TRUE,12,1,-1,0.55,20,0.55,FALSE,0.45,TRUE,9,11,1.1
"3717","277","MCC 4 - The Rematch","win","Alex Carter",2,"0:22","Submission (Neck Crank)",2006-07-15,1,1,FALSE,12,2,1,0.571428571428571,21,0.523809523809524,FALSE,0.428571428571429,FALSE,9,11,1.1
"3718","277","EC 70 - Extreme Challenge 70","loss","Clay French",1,"3:34","Submission (Rear-Naked Choke)",2006-08-26,0,1,TRUE,13,1,2,0.590909090909091,22,0.545454545454545,TRUE,0.409090909090909,FALSE,9,12,1.2
"3719","277","VFC 16 - Kings","win","Luke Caudillo",2,"N/A","Submission (Guillotine Choke)",2006-09-09,1,0,TRUE,14,1,-1,0.565217391304348,23,0.521739130434783,FALSE,0.434782608695652,TRUE,10,12,1.09090909090909
"3720","277","FF 8 - Fightfest 8","win","Mike Bogner",1,"4:20","Submission (Triangle Choke)",2006-10-20,1,1,FALSE,14,2,1,0.583333333333333,24,0.541666666666667,TRUE,0.416666666666667,FALSE,10,13,1.18181818181818
"3721","277","FF 10 - Fightfest 10","win","Vadim Ivanov",2,"1:12","TKO (Punches)",2006-11-25,1,1,FALSE,14,3,2,0.6,25,0.56,TRUE,0.4,FALSE,10,14,1.27272727272727
"3722","277","VFC 18 - Hitmen","win","John Owens",1,"2:18","Submission (Rear-Naked Choke)",2007-02-16,1,1,FALSE,14,4,3,0.615384615384615,26,0.576923076923077,TRUE,0.384615384615385,FALSE,10,15,1.36363636363636
"3723","277","GFC 1 - Genesis","win","Dustin Neace",1,"1:10","TKO (Submission to Punches)",2007-04-20,1,1,FALSE,14,5,4,0.62962962962963,27,0.592592592592593,TRUE,0.37037037037037,FALSE,10,16,1.45454545454545
"3724","277","FF 12 - Fightfest 12","win","Waylon Lowe",1,"3:07","TKO (Submission to Punches)",2007-05-12,1,1,FALSE,14,6,5,0.642857142857143,28,0.607142857142857,TRUE,0.357142857142857,FALSE,10,17,1.54545454545455
"3725","277","VFC 20 - Aces","win","Ryan Roberts",1,"N/A","SubmissionN/A)",2007-09-07,1,1,FALSE,14,7,6,0.655172413793103,29,0.620689655172414,TRUE,0.344827586206897,FALSE,10,18,1.63636363636364
"3726","277","HDNet Fights - Reckless Abandon","loss","Yves Edwards",2,"3:04","Submission (Rear-Naked Choke)",2007-12-15,0,1,TRUE,15,1,7,0.666666666666667,30,0.633333333333333,TRUE,0.333333333333333,FALSE,10,19,1.72727272727273
"3727","277","VFC 22 - Ascension","win","Ted Worthington",5,"5:00","Decision (Unanimous)",2008-02-29,1,0,TRUE,16,1,-1,0.645161290322581,31,0.612903225806452,FALSE,0.354838709677419,TRUE,11,19,1.58333333333333
"3728","277","VFC 24 - Revolution","win","Brandon Melendez",2,"N/A","Submission (Guillotine Choke)",2008-07-26,1,1,FALSE,16,2,1,0.65625,32,0.59375,FALSE,0.34375,FALSE,11,19,1.58333333333333
"3729","277","EVO MMA - Evolution MMA","loss","Yaotzin Meza",2,"2:08","Submission (Guillotine Choke)",2008-10-04,0,1,TRUE,17,1,2,0.666666666666667,33,0.606060606060606,TRUE,0.333333333333333,FALSE,11,20,1.66666666666667
"3730","277","GFC 5 - Glory Fighting Championships 5","draw","Joe Brammer",3,"5:00","DrawN/A)",2008-11-22,0,0,FALSE,17,2,-1,0.647058823529412,34,0.588235294117647,FALSE,0.352941176470588,TRUE,12,20,1.53846153846154
"3731","277","BFC - Bellator Fighting Championships 1","loss","Toby Imada",1,"3:26","Submission (Rear-Naked Choke)",2009-04-03,0,0,FALSE,17,3,-2,0.628571428571429,35,0.571428571428571,FALSE,0.371428571428571,TRUE,13,20,1.42857142857143
"3732","277","BFC - Bellator Fighting Championships 7-8","win","Victor Meza",2,"2:43","Submission (Rear-Naked Choke)",2009-05-15,1,0,TRUE,18,1,-3,0.611111111111111,36,0.555555555555556,FALSE,0.388888888888889,TRUE,14,20,1.33333333333333
"3733","277","AMMA 4 - Adrenaline MMA 4","win","Ryan Williams",3,"5:00","Decision (Unanimous)",2009-09-18,1,1,FALSE,18,2,1,0.621621621621622,37,0.567567567567568,TRUE,0.378378378378378,FALSE,14,21,1.4
"3734","277","MCC 24 - Reloaded","win","Paul Bird",1,"3:44","Submission (Rear-Naked Choke)",2010-01-16,1,1,FALSE,18,3,2,0.631578947368421,38,0.552631578947368,FALSE,0.368421052631579,FALSE,14,21,1.4
"3735","277","ROF 37 - Warlords","win","Demi Deeds",1,"4:54","Submission (Rear-Naked Choke)",2010-03-05,1,1,FALSE,18,4,3,0.641025641025641,39,0.564102564102564,TRUE,0.358974358974359,FALSE,14,22,1.46666666666667
"3736","277","RG - Rochester Gladiators","win","Travis Perzynski",3,"5:00","Decision (Unanimous)",2010-05-15,1,1,FALSE,18,5,4,0.65,40,0.575,TRUE,0.35,FALSE,14,23,1.53333333333333
"3737","277","Extreme Challenge - High Stakes","loss","Lloyd Woodard",1,"4:15","Submission (Rear-Naked Choke)",2010-07-16,0,1,TRUE,19,1,5,0.658536585365854,41,0.560975609756098,FALSE,0.341463414634146,FALSE,14,23,1.53333333333333
"3738","277","EC - Extreme Challenge 162","win","Rod Montoya",1,"4:13","Submission (Rear-Naked Choke)",2010-10-01,1,0,TRUE,20,1,-1,0.642857142857143,42,0.547619047619048,FALSE,0.357142857142857,TRUE,15,23,1.4375
"3739","277","Titan FC 16 - Titan Fighting Championship 16","win","Deryck Ripley",2,"2:19","Submission (Rear-Naked Choke)",2011-01-28,1,1,FALSE,20,2,1,0.651162790697674,43,0.558139534883721,TRUE,0.348837209302326,FALSE,15,24,1.5
"3740","277","Titan FC 17 - Titan Fighting Championship 17","win","Aaron Derrow",3,"5:00","Decision (Majority)",2011-03-25,1,1,FALSE,20,3,2,0.659090909090909,44,0.568181818181818,TRUE,0.340909090909091,FALSE,15,25,1.5625
"3741","277","EC - Extreme Challenge 181","win","Abel Trujillo",1,"3:30","Technical Submission (Guillotine Choke)",2011-04-15,1,1,FALSE,20,4,3,0.666666666666667,45,0.555555555555556,FALSE,0.333333333333333,FALSE,15,25,1.5625
"3742","277","Disorderly Conduct 3 - Respect is Earned","win","Ted Worthington",3,"5:00","Decision (Unanimous)",2011-08-19,1,1,FALSE,20,5,4,0.673913043478261,46,0.565217391304348,TRUE,0.326086956521739,FALSE,15,26,1.625
"3743","277","CFC 7 - Fright Night","win","Ryan Bixler",1,"2:26","Submission (Rear-Naked Choke)",2011-10-28,1,1,FALSE,20,6,5,0.680851063829787,47,0.553191489361702,FALSE,0.319148936170213,FALSE,15,26,1.625
"3744","277","SCC - Superior Cage Combat 3","loss","Porfirio Alves Jr.",3,"5:00","Decision (Unanimous)",2011-11-04,0,1,TRUE,21,1,6,0.6875,48,0.5625,TRUE,0.3125,FALSE,15,27,1.6875
"3745","277","EC - Extreme Challenge 200","win","Charon Spain",3,"5:00","Decision (Unanimous)",2011-11-23,1,0,TRUE,22,1,-1,0.673469387755102,49,0.551020408163265,FALSE,0.306122448979592,FALSE,15,27,1.6875
"3746","277","RFA 1 - Elliott vs. Pulver","win","Mario Ramos",1,"0:20","Submission (Verbal)",2011-12-16,1,1,FALSE,22,2,1,0.68,50,0.54,FALSE,0.3,FALSE,15,27,1.6875
"3747","277","Strikeforce - Rockhold vs. Jardine","loss","Estevan Payan",3,"5:00","Decision (Unanimous)",2012-01-07,0,1,TRUE,23,1,2,0.686274509803922,51,0.549019607843137,TRUE,0.294117647058824,FALSE,15,28,1.75
"3748","277","VFC - Victory Fighting Championship 43","win","Will Shutt",2,"1:45","Submission (Guillotine)",2014-08-02,1,0,TRUE,24,1,-1,0.673076923076923,52,0.538461538461538,FALSE,0.288461538461538,FALSE,15,28,1.75
"3749","277","DCS 12 - Seasons Beatings 2014","win","Charlie DuBray",1,"1:26","TKON/A)",2014-12-05,1,1,FALSE,24,2,1,0.679245283018868,53,0.547169811320755,TRUE,0.283018867924528,FALSE,15,29,1.8125
"3750","277","Driller Promotions / SEG - Caged Chaos at Canterbury Park 6","loss","Chad Curry",2,"2:40","TKON/A)",2014-12-20,0,1,TRUE,25,1,2,0.685185185185185,54,0.555555555555556,TRUE,0.277777777777778,FALSE,15,30,1.875
"3751","277","VFC - Victory Fighting Championship 45","win","Josh Huber",3,"5:00","Decision (Unanimous)",2015-04-04,1,0,TRUE,26,1,-1,0.672727272727273,55,0.545454545454545,FALSE,0.290909090909091,TRUE,16,30,1.76470588235294
"3752","277","VFC - Victory Fighting Championship 46","win","Cody Carrillo",3,"5:00","Decision (Unanimous)",2015-07-25,1,1,FALSE,26,2,1,0.678571428571429,56,0.535714285714286,FALSE,0.285714285714286,FALSE,16,30,1.76470588235294
"3753","277","WFCA 9 - Grozny Battle","loss","Salman Zhamaldaev",1,"0:48","KO (Punch)",2015-10-04,0,1,TRUE,27,1,2,0.684210526315789,57,0.526315789473684,FALSE,0.280701754385965,FALSE,16,30,1.76470588235294
"3754","277","VFC - Victory Fighting Championship 47","loss","Jarred Mercado",2,"2:15","Submission (Rear-Naked Choke)",2016-01-29,0,0,FALSE,27,2,-1,0.672413793103448,58,0.517241379310345,FALSE,0.293103448275862,TRUE,17,30,1.66666666666667
"3755","277","KOTC - Summer Smash","win","Kevin Tjaden",1,"0:32","KO (Punch)",2016-06-25,1,0,TRUE,28,1,-2,0.661016949152542,59,0.508474576271186,FALSE,0.305084745762712,TRUE,18,30,1.57894736842105
"3756","277","Fight Night at the Island - Saunders vs. Volkmann","loss","Travis Perzynski",2,"2:21","TKO (Punches)",2016-09-09,0,1,TRUE,29,1,1,0.666666666666667,60,0.516666666666667,TRUE,0.3,FALSE,18,31,1.63157894736842
"3757","277","DCS 29 - Disorderly Conduct 50","win","Boimah Karmo",1,"3:28","Submission (Rear-Naked Choke)",2016-10-14,1,0,TRUE,30,1,-1,0.655737704918033,61,0.508196721311475,FALSE,0.311475409836066,TRUE,19,31,1.55
"3758","277","DCS 34 - The Warriors Tribute","win","Doug Jenkins",2,"4:53","TKO (Injury)",2017-05-26,1,1,FALSE,30,2,1,0.661290322580645,62,0.516129032258065,TRUE,0.306451612903226,FALSE,19,32,1.6
"3759","277","VFC 58 - Cochrane vs. Pitolo","win","Mike Plazola",1,"3:47","Submission (Guillotine Choke)",2017-07-22,1,1,FALSE,30,3,2,0.666666666666667,63,0.523809523809524,TRUE,0.301587301587302,FALSE,19,33,1.65
"3760","277","ACB 69 - Young Eagles 22","loss","Rakhman Makhazhiev",1,"3:33","Submission (Triangle Armbar)",2017-09-09,0,1,TRUE,31,1,3,0.671875,64,0.53125,TRUE,0.296875,FALSE,19,34,1.7
"3761","277","VFC 59 - Stots vs. Berdon","loss","Dan Moret",1,"1:39","Submission (Rear-Naked Choke)",2017-12-16,0,0,FALSE,31,2,-1,0.661538461538462,65,0.523076923076923,FALSE,0.307692307692308,TRUE,20,34,1.61904761904762
"3762","277","Victory Fighting Championship - VFC Fight Night Coco Key 2","win","Anthony Baccam",3,"5:00","Decision (Unanimous)",2018-03-30,1,0,TRUE,32,1,-2,0.651515151515151,66,0.515151515151515,FALSE,0.318181818181818,TRUE,21,34,1.54545454545455
