"","rowid","Result","Fighter","Event","Round","Time","Method","DateEvent","Outcome","PreviousOutcome","start","streak_id","streak","StreakLength","WinRatio","CountFights","FinishRatio","FinishPrevious","FinishedRatio","FinishedPrevious","FinishedCount","FinishCount","DamageDiff"
"126","103","win","Mitsuhiro Ishida","Strikeforce - Carano vs. Cyborg",3,"3:56","TKO (Punches)",2009-08-15,1,1,FALSE,5,2,1,0.882352941176471,17,0.588235294117647,TRUE,0,FALSE,0,10,10
"127","103","win","Josh Thomson","Strikeforce - Evolution",5,"5:00","Decision (Unanimous)",2009-12-19,1,1,FALSE,5,3,2,0.888888888888889,18,0.611111111111111,TRUE,0,FALSE,0,11,11
"128","103","win","Shinya Aoki","Strikeforce - Nashville",5,"5:00","Decision (Unanimous)",2010-04-17,1,1,FALSE,5,4,3,0.894736842105263,19,0.578947368421053,FALSE,0,FALSE,0,11,11
"129","103","win","Tatsuya Kawajiri","Strikeforce - Diaz vs. Daley",1,"3:14","TKO (Elbows)",2011-04-09,1,1,FALSE,5,5,4,0.9,20,0.55,FALSE,0,FALSE,0,11,11
"130","103","win","Jorge Masvidal","Strikeforce - Melendez vs. Masvidal",5,"5:00","Decision (Unanimous)",2011-12-17,1,1,FALSE,5,6,5,0.904761904761905,21,0.571428571428571,TRUE,0,FALSE,0,12,12
"131","103","win","Josh Thomson","Strikeforce - Barnett vs. Cormier",5,"5:00","Decision (Split)",2012-05-19,1,1,FALSE,5,7,6,0.909090909090909,22,0.545454545454545,FALSE,0,FALSE,0,12,12
"132","103","loss","Benson Henderson","UFC on Fox 7 - Henderson vs. Melendez",5,"5:00","Decision (Split)",2013-04-20,0,1,TRUE,6,1,7,0.91304347826087,23,0.521739130434783,FALSE,0,FALSE,0,12,12
"133","103","win","Diego Sanchez","UFC 166 - Velasquez vs. Dos Santos 3",3,"5:00","Decision (Unanimous)",2013-10-19,1,0,TRUE,7,1,-1,0.875,24,0.5,FALSE,0,FALSE,0,12,12
"134","103","loss","Anthony Pettis","UFC 181 - Hendricks vs. Lawler 2",2,"1:53","Submission (Guillotine Choke)",2014-12-06,0,1,TRUE,8,1,1,0.88,25,0.48,FALSE,0,FALSE,0,12,12
"135","103","loss","Eddie Alvarez","UFC 188 - Velasquez vs. Werdum",3,"5:00","Decision (Split)",2015-06-13,0,0,FALSE,8,2,-1,0.846153846153846,26,0.461538461538462,FALSE,0.0384615384615385,TRUE,1,12,6
"136","103","loss","Edson Barboza","UFC on Fox 20 - Holm vs. Shevchenko",3,"5:00","Decision (Unanimous)",2016-07-23,0,0,FALSE,8,3,-2,0.814814814814815,27,0.444444444444444,FALSE,0.037037037037037,FALSE,1,12,6
"137","103","loss","Jeremy Stephens","UFC 215 - Nunes vs. Shevchenko 2",3,"5:00","Decision (Unanimous)",2017-09-09,0,0,FALSE,8,4,-3,0.785714285714286,28,0.428571428571429,FALSE,0.0357142857142857,FALSE,1,12,6
"138","103","loss","Arnold Allen","UFC 239 - Jones vs. Santos",3,"5:00","Decision (Unanimous)",2019-07-06,0,0,FALSE,8,5,-4,0.758620689655172,29,0.413793103448276,FALSE,0.0344827586206897,FALSE,1,12,6
"139","104","win","Neal Abrams","TFA 9 - Total Fighting Alliance 9",3,"1:12","TKOCecil Peoples)",2008-01-19,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"140","104","win","Enrique Briones","UCM 5 - Deadly Zone",1,"0:48","Submission (Guillotine Choke)",2008-02-23,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"141","104","loss","Josh Gaskins","Valor Fighting - Fight Night",3,"3:00","Decision (Unanimous)",2008-03-07,0,1,TRUE,2,1,2,1,2,1,TRUE,0,FALSE,0,2,2
"142","104","win","Herman Terrado","COF 11 - No Mercy",3,"1:28","Submission (Guillotine Choke)",2008-03-08,1,0,TRUE,3,1,-1,0.666666666666667,3,0.666666666666667,FALSE,0,FALSE,0,2,2
"143","104","win","Raymond Ayala","TFA 10 - Total Fighting Alliance 10",2,"1:59","Submission (Choke)",2008-03-22,1,1,FALSE,3,2,1,0.75,4,0.75,TRUE,0,FALSE,0,3,3
"144","104","win","Rafael Salomao","WFC - Warriors Fighting Championship",1,"4:10","TKON/A)",2008-06-28,1,1,FALSE,3,3,2,0.8,5,0.8,TRUE,0,FALSE,0,4,4
"145","104","win","Israel Giron","WFC - Warriors Fighting Championship",1,"2:47","KON/A)",2008-06-28,1,1,FALSE,3,4,3,0.833333333333333,6,0.833333333333333,TRUE,0,FALSE,0,5,5
"146","104","win","Santiago Manzanares","WFC - Warriors Fighting Championship",3,"3:00","Decision (Split)",2008-06-28,1,1,FALSE,3,5,4,0.857142857142857,7,0.857142857142857,TRUE,0,FALSE,0,6,6
"147","104","win","Toby Grear","TFA 11 - Pounding at the Pyramid",2,"3:25","TKO (Punches)",2008-07-12,1,1,FALSE,3,6,5,0.875,8,0.75,FALSE,0,FALSE,0,6,6
"148","104","loss","Dan Lauzon","Affliction - Day of Reckoning",1,"4:55","Submission (Rear-Naked Choke)",2009-01-24,0,1,TRUE,4,1,6,0.888888888888889,9,0.777777777777778,TRUE,0,FALSE,0,7,7
"149","104","win","John Ulloa","KOTC - Immortal",1,"0:00","Submission (Armbar)",2009-02-27,1,0,TRUE,5,1,-1,0.8,10,0.7,FALSE,0.1,TRUE,1,7,3.5
"150","104","win","Jeff Torch","KOTC - Jolted",1,"1:29","Submission (Punches)",2009-10-03,1,1,FALSE,5,2,1,0.818181818181818,11,0.727272727272727,TRUE,0.0909090909090909,FALSE,1,8,4
"151","104","win","Sevak Magakian","RITC 2 - Respect in the Cage 2",1,"2:24","TKO (Punches)",2009-11-20,1,1,FALSE,5,3,2,0.833333333333333,12,0.75,TRUE,0.0833333333333333,FALSE,1,9,4.5
"152","104","loss","David Mitchell","TPF 2 - Brawl in the Hall",1,"0:54","Submission (Toe Hold)",2009-12-03,0,1,TRUE,6,1,3,0.846153846153846,13,0.769230769230769,TRUE,0.0769230769230769,FALSE,1,10,5
"153","104","win","Charles Bennett","KOTC - Fight 4 Hope",1,"2:17","KO (Punch)",2009-12-17,1,0,TRUE,7,1,-1,0.785714285714286,14,0.714285714285714,FALSE,0.142857142857143,TRUE,2,10,3.33333333333333
"154","104","win","Ricky Legere Jr.","KOTC - Arrival",1,"4:27","TKO (Punches)",2010-02-25,1,1,FALSE,7,2,1,0.8,15,0.733333333333333,TRUE,0.133333333333333,FALSE,2,11,3.66666666666667
"155","104","win","Daron Cruickshank","KOTC - Imminent Danger",2,"2:39","Submission (Guillotine Choke)",2010-08-13,1,1,FALSE,7,3,2,0.8125,16,0.75,TRUE,0.125,FALSE,2,12,4
"156","104","loss","Tim Means","KOTC - Inferno",2,"5:00","TKO (Retirement)",2010-10-07,0,1,TRUE,8,1,3,0.823529411764706,17,0.764705882352941,TRUE,0.117647058823529,FALSE,2,13,4.33333333333333
"157","104","win","Dom O'Grady","KOTC - Moral Victory",5,"5:00","Decision (Unanimous)",2011-04-21,1,0,TRUE,9,1,-1,0.777777777777778,18,0.722222222222222,FALSE,0.166666666666667,TRUE,3,13,3.25
"158","104","loss","Gesias Cavalcante","Strikeforce / M-1 Global - Fedor vs. Henderson",3,"5:00","Decision (Split)",2011-07-30,0,1,TRUE,10,1,1,0.789473684210526,19,0.684210526315789,FALSE,0.157894736842105,FALSE,3,13,3.25
"159","104","win","Charon Spain","Strikeforce - Challengers 19",2,"2:54","Submission (Arm-Triangle Choke)",2011-09-23,1,0,TRUE,11,1,-1,0.75,20,0.65,FALSE,0.15,FALSE,3,13,3.25
"160","104","win","J.P. Reese","Strikeforce - Challengers 20",3,"2:25","Submission (Rear-Naked Choke)",2011-11-18,1,1,FALSE,11,2,1,0.761904761904762,21,0.666666666666667,TRUE,0.142857142857143,FALSE,3,14,3.5
"161","104","win","James Terry","Strikeforce - Barnett vs. Cormier",3,"5:00","Decision (Split)",2012-05-19,1,1,FALSE,11,3,2,0.772727272727273,22,0.681818181818182,TRUE,0.136363636363636,FALSE,3,15,3.75
"162","104","win","Matt Ricehouse","Strikeforce - Rousey vs. Kaufman",3,"5:00","Decision (Unanimous)",2012-08-18,1,1,FALSE,11,4,3,0.782608695652174,23,0.652173913043478,FALSE,0.130434782608696,FALSE,3,15,3.75
"163","104","win","Jacob Volkmann","UFC 156 - Aldo vs. Edgar",3,"4:25","Submission (Rear-Naked Choke)",2013-02-02,1,1,FALSE,11,5,4,0.791666666666667,24,0.625,FALSE,0.125,FALSE,3,15,3.75
"164","104","win","James Krause","UFC Fight Night 31 - Fight for the Troops 3",1,"3:50","TKO (Kick to the Body)",2013-11-06,1,1,FALSE,11,6,5,0.8,25,0.64,TRUE,0.12,FALSE,3,16,4
"165","104","win","Pat Healy","UFC on Fox 9 - Johnson vs. Benavidez 2",3,"5:00","Decision (Unanimous)",2013-12-14,1,1,FALSE,11,7,6,0.807692307692308,26,0.653846153846154,TRUE,0.115384615384615,FALSE,3,17,4.25
"166","104","win","Josh Thomson","UFC on Fox 12 - Lawler vs. Brown",3,"5:00","Decision (Split)",2014-07-26,1,1,FALSE,11,8,7,0.814814814814815,27,0.62962962962963,FALSE,0.111111111111111,FALSE,3,17,4.25
"167","104","loss","Edson Barboza","UFC Fight Night 57 - Edgar vs. Swanson",3,"5:00","Decision (Unanimous)",2014-11-22,0,1,TRUE,12,1,8,0.821428571428571,28,0.607142857142857,FALSE,0.107142857142857,FALSE,3,17,4.25
"168","104","loss","Dustin Poirier","UFC 199 - Rockhold vs. Bisping 2",1,"2:53","KO (Punches)",2016-06-04,0,0,FALSE,12,2,-1,0.793103448275862,29,0.586206896551724,FALSE,0.103448275862069,FALSE,3,17,4.25
"169","104","loss","Rashid Magomedov","UFC on Fox 24 - Johnson vs. Reis",3,"5:00","Decision (Split)",2017-04-15,0,0,FALSE,12,3,-2,0.766666666666667,30,0.566666666666667,FALSE,0.133333333333333,TRUE,4,17,3.4
"170","104","draw","Lando Vannata","UFC 216 - Ferguson vs. Lee",3,"5:00","Draw (Split)",2017-10-07,0,0,FALSE,12,4,-3,0.741935483870968,31,0.548387096774194,FALSE,0.129032258064516,FALSE,4,17,3.4
"171","104","win","Erik Koch","UFC on Fox 27 - Jacare vs. Brunson 2",3,"5:00","Decision (Unanimous)",2018-01-27,1,0,TRUE,13,1,-4,0.71875,32,0.53125,FALSE,0.15625,TRUE,5,17,2.83333333333333
"172","104","loss","Drakkar Klose","UFC on Fox 31 - Iaquinta vs. Lee 2",3,"5:00","Decision (Unanimous)",2018-12-15,0,1,TRUE,14,1,1,0.727272727272727,33,0.515151515151515,FALSE,0.151515151515152,FALSE,5,17,2.83333333333333
"173","104","loss","Francisco Trinaldo","UFC Fight Night 164 - Blachowicz vs. Jacare",3,"5:00","Decision (Unanimous)",2019-11-16,0,0,FALSE,14,2,-1,0.705882352941177,34,0.5,FALSE,0.147058823529412,FALSE,5,17,2.83333333333333
"174","104","win","Clay Guida","UFC on ESPN 11 - Blaydes vs. Volkov",3,"5:00","Decision (Unanimous)",2020-06-20,1,0,TRUE,15,1,-2,0.685714285714286,35,0.485714285714286,FALSE,0.142857142857143,FALSE,5,17,2.83333333333333
"175","104","win","Lando Vannata","UFC Fight Night 173 - Brunson vs. Shahbazyan",3,"5:00","Decision (Unanimous)",2020-08-01,1,1,FALSE,15,2,1,0.694444444444444,36,0.472222222222222,FALSE,0.138888888888889,FALSE,5,17,2.83333333333333
"176","104","win","Alan Patrick","UFC Fight Night 177 - Waterson vs. Hill",3,"5:00","Decision (Unanimous)",2020-09-12,1,1,FALSE,15,3,2,0.702702702702703,37,0.459459459459459,FALSE,0.135135135135135,FALSE,5,17,2.83333333333333
"177","104","loss","Thiago Moises","UFC Fight Night 181 - Hall vs. Silva",3,"5:00","Decision (Unanimous)",2020-10-31,0,1,TRUE,16,1,3,0.710526315789474,38,0.447368421052632,FALSE,0.131578947368421,FALSE,5,17,2.83333333333333
"178","105","win","Weguimar de Lucena Xavier","Arena Fight - Recife",2,"N/A","TKO (Punches)",2004-12-09,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"179","105","loss","Jorge Rodrigues Silva","PEF - Pernambuco Extreme Fight",1,"0:00","Submission (Key Lock)",2005-06-02,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1
"180","105","win","Unknown Fighter","PEF - Pernambuco Extreme Fight",0,"0:00","N/A)",2005-06-02,1,0,TRUE,3,1,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5
"181","105","win","Miro Arona","PEF - Pernambuco Extreme Fight",2,"5:00","Decision (Unanimous)",2005-09-16,1,1,FALSE,3,2,1,0.666666666666667,3,0.666666666666667,TRUE,0.333333333333333,FALSE,1,2,1
"182","105","win","Fabio Santana Toldo","RFC - Rino's FC 1",1,"0:00","Submission (Rear-Naked Choke)",2006-02-09,1,1,FALSE,3,3,2,0.75,4,0.5,FALSE,0.25,FALSE,1,2,1
"183","105","win","Weguimar de Lucena Xavier","RFC - Rino's FC 2",1,"0:00","TKO (Slam)",2006-06-08,1,1,FALSE,3,4,3,0.8,5,0.6,TRUE,0.2,FALSE,1,3,1.5
"184","105","win","Vitor Pimenta","AFC - Action Fight Championship",2,"0:00","TKO (Punches)",2007-06-20,1,1,FALSE,3,5,4,0.833333333333333,6,0.666666666666667,TRUE,0.166666666666667,FALSE,1,4,2
"185","105","win","Edilson Florencio","MZI - Combat 2",2,"0:00","Submission (Triangle Choke)",2007-11-24,1,1,FALSE,3,6,5,0.857142857142857,7,0.714285714285714,TRUE,0.142857142857143,FALSE,1,5,2.5
"186","105","win","David Santiago","ROTR - Beatdown 6",0,"0:00","N/AN/A)",2008-02-16,1,1,FALSE,3,7,6,0.875,8,0.75,TRUE,0.125,FALSE,1,6,3
"187","105","loss","Lyle Beerbohm","ShoXC - Elite Challenger Series",1,"5:00","TKO (Doctor Stoppage)",2008-10-10,0,1,TRUE,4,1,7,0.888888888888889,9,0.777777777777778,TRUE,0.111111111111111,FALSE,1,7,3.5
"188","105","win","Robert Thompson","XFC 7 - School of Hard Knox",1,"4:50","Submission (Triangle Choke)",2009-02-20,1,0,TRUE,5,1,-1,0.8,10,0.7,FALSE,0.2,TRUE,2,7,2.33333333333333
"189","105","win","Beau King","CCF 4 - Colloseo Championship Fighting",1,"1:34","Submission (Rear-Naked Choke)",2009-03-06,1,1,FALSE,5,2,1,0.818181818181818,11,0.727272727272727,TRUE,0.181818181818182,FALSE,2,8,2.66666666666667
"190","105","win","John Mahlow","XFC 8 - Regional Conflict",3,"5:00","Decision (Unanimous)",2009-04-25,1,1,FALSE,5,3,2,0.833333333333333,12,0.75,TRUE,0.166666666666667,FALSE,2,9,3
"191","105","loss","Nik Lentz","UFC 103 - Franklin vs. Belfort",3,"5:00","Decision (Unanimous)",2009-09-19,0,1,TRUE,6,1,3,0.846153846153846,13,0.692307692307692,FALSE,0.153846153846154,FALSE,2,9,3
"192","105","win","John Gunderson","UFC 108 - Evans vs. Silva",3,"5:00","Decision (Unanimous)",2010-01-02,1,0,TRUE,7,1,-1,0.785714285714286,14,0.642857142857143,FALSE,0.142857142857143,FALSE,2,9,3
"193","105","loss","Andre Winner","UFC Fight Night 21 - Florian vs. Gomi",3,"5:00","Decision (Unanimous)",2010-03-31,0,1,TRUE,8,1,1,0.8,15,0.6,FALSE,0.133333333333333,FALSE,2,9,3
"194","105","win","Rafael Dias","SFC - Scorpius Fighting Championships 1",3,"5:00","Decision (Unanimous)",2010-09-24,1,0,TRUE,9,1,-1,0.75,16,0.5625,FALSE,0.125,FALSE,2,9,3
"195","105","win","Kevin Roddy","DFL 1 - The Big Bang",1,"4:46","Submission (Rear-Naked Choke)",2010-11-24,1,1,FALSE,9,2,1,0.764705882352941,17,0.529411764705882,FALSE,0.117647058823529,FALSE,2,9,3
"196","105","win","Bendy Casimir","RFC - Recife Fighting Championship 3",3,"5:00","Decision (Unanimous)",2010-12-02,1,1,FALSE,9,3,2,0.777777777777778,18,0.555555555555556,TRUE,0.111111111111111,FALSE,2,10,3.33333333333333
"197","105","win","Ryan Bixler","RFC - Recife Fighting Championship 4",2,"0:21","TKO (Punches)",2011-03-31,1,1,FALSE,9,4,3,0.789473684210526,19,0.526315789473684,FALSE,0.105263157894737,FALSE,2,10,3.33333333333333
"198","105","loss","Gleison Tibau","UFC 130 - Rampage vs. Hamill",2,"3:28","Submission (Rear-Naked Choke)",2011-05-28,0,1,TRUE,10,1,4,0.8,20,0.55,TRUE,0.1,FALSE,2,11,3.66666666666667
"199","105","loss","Yves Edwards","UFC Live 6 - Cruz vs. Johnson",2,"2:44","TKO (Punches)",2011-10-01,0,0,FALSE,10,2,-1,0.761904761904762,21,0.523809523809524,FALSE,0.142857142857143,TRUE,3,11,2.75
"200","105","win","Yoislandy Izquierdo","UFC 148 - Silva vs. Sonnen 2",3,"5:00","Decision (Unanimous)",2012-07-07,1,0,TRUE,11,1,-2,0.727272727272727,22,0.5,FALSE,0.181818181818182,TRUE,4,11,2.2
"201","105","loss","Edson Barboza","UFC 162 - Silva vs. Weidman",2,"1:44","TKO (Leg Kicks)",2013-07-06,0,1,TRUE,12,1,1,0.739130434782609,23,0.478260869565217,FALSE,0.173913043478261,FALSE,4,11,2.2
"202","105","loss","Erik Koch","UFC 170 - Rousey vs. McMann",1,"1:24","TKO (Punches)",2014-02-22,0,0,FALSE,12,2,-1,0.708333333333333,24,0.458333333333333,FALSE,0.208333333333333,TRUE,5,11,1.83333333333333
"203","106","win","Alex Hermogenes","QF - Qualifight",1,"4:48","Submission (Armbar)",2011-09-11,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"204","106","win","Leonir Irineu de Castro","OctoFight 4 - Duelo de Titas",2,"5:00","TKO (Doctor Stoppage)",2011-10-22,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"205","106","win","Luiz Felipe","OF - OctoFight 5",1,"2:28","TKO (Punches)",2012-03-31,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"206","106","win","Washington Rodrigues","FNED - Fight Night Enjoy Drinking 3",3,"3:14","TKO (Submission to Punches)",2012-04-21,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"207","106","win","Dilson Pires de Souza Jr","Supremacia Fight - Duelo de Titas",1,"2:06","TKO (Punches)",2012-07-14,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4
"208","106","win","Rene Alves","JF - Jaula Fight 2",3,"5:00","Decision (Unanimous)",2012-08-18,1,1,FALSE,1,6,5,1,5,1,TRUE,0,FALSE,0,5,5
"209","106","win","Joao Paulo Melo","Romani Fight Brasil 2 - Night Fight Aldeia X",2,"0:00","TKO (Punches to the Body)",2012-10-25,1,1,FALSE,1,7,6,1,6,0.833333333333333,FALSE,0,FALSE,0,5,5
"210","106","win","Francisco Pinheiro dos Santos Neto","Romani Fight Brasil 2 - Night Fight Aldeia X",1,"0:00","TKO (Punches)",2012-10-25,1,1,FALSE,1,8,7,1,7,0.857142857142857,TRUE,0,FALSE,0,6,6
"211","106","win","Carlos Eugenio","WFC - Warriors Fighting Championship 1",1,"1:17","TKO (Punches)",2012-11-14,1,1,FALSE,1,9,8,1,8,0.875,TRUE,0,FALSE,0,7,7
"212","106","win","Jonatas Bernardo","Valiant FC - Valiant Fighters Championship 11",3,"1:16","TKO (Punches)",2012-11-24,1,1,FALSE,1,10,9,1,9,0.888888888888889,TRUE,0,FALSE,0,8,8
"213","106","win","Tiago Sampaio","MMA Rocks - MMA Rocks",1,"0:43","Submission (Rear-Naked Choke)",2012-12-08,1,1,FALSE,1,11,10,1,10,0.9,TRUE,0,FALSE,0,9,9
"214","106","win","Oberdan Vieira Tenorio","JF - Jungle Fight 46",2,"3:03","KO (Head Kick)",2012-12-13,1,1,FALSE,1,12,11,1,11,0.909090909090909,TRUE,0,FALSE,0,10,10
"215","106","loss","Edson Barboza","UFC on FX 7 - Belfort vs. Bisping",1,"2:38","TKO (Retirement)",2013-01-19,0,1,TRUE,2,1,12,1,12,0.916666666666667,TRUE,0,FALSE,0,11,11
"216","106","win","Jeremy Larsen","UFC on FX 8 - Belfort vs. Rockhold",3,"0:13","KO (Punch)",2013-05-18,1,0,TRUE,3,1,-1,0.923076923076923,13,0.846153846153846,FALSE,0.0769230769230769,TRUE,1,11,5.5
"217","106","win","Ramiro Hernandez","UFC Fight Night 28 - Teixeira vs. Bader",1,"1:10","Technical Submission (Rear-Naked Choke)",2013-09-04,1,1,FALSE,3,2,1,0.928571428571429,14,0.857142857142857,TRUE,0.0714285714285714,FALSE,1,12,6
"218","106","win","Alex White","UFC Fight Night 45 - Cerrone vs. Miller",3,"2:08","KO (Punches)",2014-07-16,1,1,FALSE,3,3,2,0.933333333333333,15,0.866666666666667,TRUE,0.0666666666666667,FALSE,1,13,6.5
"219","106","loss","Darren Elkins","UFC 179 - Aldo vs. Mendes 2",3,"5:00","Decision (Split)",2014-10-25,0,1,TRUE,4,1,3,0.9375,16,0.875,TRUE,0.0625,FALSE,1,14,7
"220","106","loss","Mirsad Bektic","UFC Fight Night 67 - Condit vs. Alves",2,"0:30","TKO (Punches)",2015-05-30,0,0,FALSE,4,2,-1,0.882352941176471,17,0.823529411764706,FALSE,0.0588235294117647,FALSE,1,14,7
"221","106","win","Robert Whiteford","UFC Fight Night 86 - Rothwell vs. Dos Santos",3,"5:00","Decision (Split)",2016-04-10,1,0,TRUE,5,1,-2,0.833333333333333,18,0.777777777777778,FALSE,0.111111111111111,TRUE,2,14,4.66666666666667
"222","106","win","Sergio Leal","Thunder Fight 8 - Silverio vs. Nunes",3,"5:00","Decision (Unanimous)",2016-08-05,1,1,FALSE,5,2,1,0.842105263157895,19,0.736842105263158,FALSE,0.105263157894737,FALSE,2,14,4.66666666666667
"223","106","win","Gilson Lomanto","Thunder Fight 9 - Lomanto vs. Mineiro",1,"2:24","Submission (Anaconda Choke)",2016-09-30,1,1,FALSE,5,3,2,0.85,20,0.7,FALSE,0.1,FALSE,2,14,4.66666666666667
"224","106","win","Fabian Galvan","Brave CF 3 - Battle in Brazil",2,"4:42","Submission (Brabo Choke)",2017-03-18,1,1,FALSE,5,4,3,0.857142857142857,21,0.714285714285714,TRUE,0.0952380952380952,FALSE,2,15,5
"225","106","win","Luan Santiago Carvalho","Brave CF 11 - Mineiro vs. Santiago",5,"4:56","TKO (Arm Injury)",2018-04-13,1,1,FALSE,5,5,4,0.863636363636364,22,0.727272727272727,TRUE,0.0909090909090909,FALSE,2,16,5.33333333333333
"226","106","loss","Abdul-Kareem Al-Selwady","Brave CF 18 - Mineiro vs. Selwady",1,"0:00","TKO (Injury)",2018-11-16,0,1,TRUE,6,1,5,0.869565217391304,23,0.739130434782609,TRUE,0.0869565217391304,FALSE,2,17,5.66666666666667
"227","106","loss","Bubba Jenkins","Brave CF 24 - Bubba vs. Lucas",1,"2:48","TKO (Punches)",2019-07-25,0,0,FALSE,6,2,-1,0.833333333333333,24,0.708333333333333,FALSE,0.125,TRUE,3,17,4.25
"228","107","win","Kris Leverton","URF - Ultimate Ring Fighting",1,"0:00","Submission (Triangle Choke)",2005-05-12,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0
"229","107","win","Neil Barber","CFC 4 - Cage Carnage",2,"1:55","KO (Head Kick)",2005-07-03,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1
"230","107","win","Aaron Blackwell","CFC 5 - Cage Carnage",1,"0:58","Submission (Guillotine Choke)",2005-09-04,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2
"231","107","win","Kamel Nacer","CFC 6 - Cage Carnage",1,"0:00","Submission (Triangle Choke)",2005-12-04,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3
"232","107","win","Diego Gonzalez","WCFC - No Guts No Glory",1,"0:59","Submission (Triangle Choke)",2006-03-18,1,1,FALSE,1,5,4,1,4,1,TRUE,0,FALSE,0,4,4
"233","107","win","Danny van Bergen","CG 1 - Cage Gladiators 1",1,"0:50","Submission (Armbar)",2006-05-22,1,1,FALSE,1,6,5,1,5,1,TRUE,0,FALSE,0,5,5
"234","107","win","Greg Loughran","Cage Gladiators 2 - The Next Generation",2,"2:50","Submission (Rear-Naked Choke)",2006-09-03,1,1,FALSE,1,7,6,1,6,1,TRUE,0,FALSE,0,6,6
"235","107","win","Edgars Podnieks","RTT - Road to Tokyo",1,"0:46","Submission (Rear-Naked Choke)",2006-10-15,1,1,FALSE,1,8,7,1,7,1,TRUE,0,FALSE,0,7,7
"236","107","win","Sami Berik","CG 3 - Cage Gladiators 3",2,"1:24","Submission (Armbar)",2006-12-03,1,1,FALSE,1,9,8,1,8,1,TRUE,0,FALSE,0,8,8
"237","107","win","Matt Grice","UFC 70 - Nations Collide",1,"4:38","Submission (Guillotine Choke)",2007-04-21,1,1,FALSE,1,10,9,1,9,1,TRUE,0,FALSE,0,9,9
"238","107","loss","Gleison Tibau","UFC 75 - Champion vs. Champion",3,"5:00","Decision (Unanimous)",2007-09-08,0,1,TRUE,2,1,10,1,10,1,TRUE,0,FALSE,0,10,10
"239","107","loss","Rich Clementi","UFC 84 - Ill Will",3,"5:00","Decision (Unanimous)",2008-05-24,0,0,FALSE,2,2,-1,0.909090909090909,11,0.909090909090909,FALSE,0,FALSE,0,10,10
"240","107","win","Sam Stout","UFC 89 - Bisping vs. Leben",3,"5:00","Decision (Unanimous)",2008-10-18,1,0,TRUE,3,1,-2,0.833333333333333,12,0.833333333333333,FALSE,0,FALSE,0,10,10
"241","107","win","Brian Cobb","UFC 95 - Sanchez vs. Stevenson",2,"0:10","TKO (Head Kick and Punches)",2009-02-21,1,1,FALSE,3,2,1,0.846153846153846,13,0.769230769230769,FALSE,0,FALSE,0,10,10
"242","107","win","Justin Buchholz","UFC 99 - The Comeback",2,"2:38","Submission (Brabo Choke)",2009-06-13,1,1,FALSE,3,3,2,0.857142857142857,14,0.785714285714286,TRUE,0,FALSE,0,11,11
"243","107","win","Shannon Gugerty","UFC 105 - Couture vs. Vera",2,"1:24","Submission (Guillotine Choke)",2009-11-14,1,1,FALSE,3,4,3,0.866666666666667,15,0.8,TRUE,0,FALSE,0,12,12
"244","107","loss","Rafael dos Anjos","UFC 112 - Invincible",2,"4:30","Submission (Armbar)",2010-04-10,0,1,TRUE,4,1,4,0.875,16,0.8125,TRUE,0,FALSE,0,13,13
"245","107","win","Edward Faaloloto","UFC 138 - Leben vs. Munoz",1,"0:17","Submission (Guillotine Choke)",2011-11-05,1,0,TRUE,5,1,-1,0.823529411764706,17,0.764705882352941,FALSE,0.0588235294117647,TRUE,1,13,6.5
"246","107","loss","Edson Barboza","UFC 142 - Aldo vs. Mendes",3,"2:02","KO (Spinning Wheel Kick)",2012-01-14,0,1,TRUE,6,1,1,0.833333333333333,18,0.777777777777778,TRUE,0.0555555555555556,FALSE,1,14,7
"247","107","loss","Renee Forte","UFC on Fuel TV 7 - Barao vs. McDonald",3,"5:00","Decision (Unanimous)",2013-02-16,0,0,FALSE,6,2,-1,0.789473684210526,19,0.736842105263158,FALSE,0.105263157894737,TRUE,2,14,4.66666666666667
"248","107","win","Patrick Cenoble","Bellator MMA - Bellator 109",3,"5:00","Decision (Unanimous)",2013-11-22,1,0,TRUE,7,1,-2,0.75,20,0.7,FALSE,0.1,FALSE,2,14,4.66666666666667
