"","Outcome.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y"
"1557",0,2,1,1,0.5,0.5,TRUE,0.5,1,1,0.5,12,1,3,0.5,0.416666666666667,FALSE,0.5,5,6,0.714285714285714
"1558",0,3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.333333333333333,1,1,0.5,1,1,1,1,1,TRUE,0,1,0,1
"1559",1,1,1,1,1,1,TRUE,0,1,0,1,11,0,-1,0.454545454545455,0.363636363636364,FALSE,0.545454545454545,4,6,0.571428571428571
"1560",0,5,1,5,1,1,TRUE,0,5,0,5,8,0,-1,0.875,0.875,FALSE,0.125,7,1,3.5
"1561",1,6,0,-1,0.833333333333333,0.833333333333333,FALSE,0.166666666666667,5,1,2.5,16,1,1,0.6875,0.5625,TRUE,0.125,9,2,3
"1562",0,9,1,3,0.888888888888889,0.777777777777778,TRUE,0.111111111111111,7,1,3.5,8,1,1,0.75,0.625,FALSE,0.25,5,2,1.66666666666667
"1563",0,10,0,-1,0.8,0.7,FALSE,0.2,7,2,2.33333333333333,10,0,-1,0.9,0.8,FALSE,0,8,0,8
"1564",1,11,0,-2,0.727272727272727,0.636363636363636,FALSE,0.272727272727273,7,3,1.75,7,1,7,1,1,TRUE,0,7,0,7
"1565",1,13,1,2,0.769230769230769,0.615384615384615,TRUE,0.230769230769231,8,3,2,43,0,-2,0.720930232558139,0.488372093023256,FALSE,0.13953488372093,21,6,3
"1566",0,14,1,3,0.785714285714286,0.571428571428571,FALSE,0.214285714285714,8,3,2,14,1,3,0.857142857142857,0.428571428571429,FALSE,0.0714285714285714,6,1,3
"1567",1,16,1,1,0.75,0.5625,TRUE,0.1875,9,3,2.25,20,1,1,0.7,0.4,FALSE,0.25,8,5,1.33333333333333
"1568",1,19,0,-1,0.736842105263158,0.473684210526316,FALSE,0.210526315789474,9,4,1.8,14,0,-1,0.928571428571429,0.857142857142857,FALSE,0.0714285714285714,12,1,6
"1569",0,21,1,2,0.761904761904762,0.428571428571429,FALSE,0.19047619047619,9,4,1.8,13,1,2,0.923076923076923,0.769230769230769,TRUE,0.0769230769230769,10,1,5
"1570",0,23,1,1,0.739130434782609,0.434782608695652,TRUE,0.173913043478261,10,4,2,18,1,2,0.833333333333333,0.722222222222222,TRUE,0.0555555555555556,13,1,6.5
"1571",0,24,0,-1,0.708333333333333,0.416666666666667,FALSE,0.166666666666667,10,4,2,9,1,9,1,0.666666666666667,FALSE,0,6,0,6
"1572",0,25,0,-2,0.68,0.4,FALSE,0.2,10,5,1.66666666666667,31,0,-2,0.774193548387097,0.548387096774194,FALSE,0.0967741935483871,17,3,4.25
"1573",0,26,0,-3,0.653846153846154,0.384615384615385,FALSE,0.192307692307692,10,5,1.66666666666667,35,0,-1,0.714285714285714,0.457142857142857,FALSE,0.2,16,7,2
"1574",0,2,0,-1,0.5,0,FALSE,0.5,0,1,0,6,0,-2,0.666666666666667,0.333333333333333,FALSE,0.166666666666667,2,1,1
"1575",0,30,1,8,0.766666666666667,0.733333333333333,TRUE,0.233333333333333,22,7,2.75,34,0,-1,0.764705882352941,0.588235294117647,FALSE,0.0588235294117647,20,2,6.66666666666667
"1576",0,33,0,-1,0.727272727272727,0.696969696969697,FALSE,0.242424242424242,23,8,2.55555555555556,29,1,4,0.655172413793103,0.482758620689655,TRUE,0.310344827586207,14,9,1.4
"1577",1,35,1,1,0.714285714285714,0.657142857142857,FALSE,0.228571428571429,23,8,2.55555555555556,24,1,1,0.458333333333333,0.375,TRUE,0.25,9,6,1.28571428571429
"1578",0,40,1,3,0.725,0.675,TRUE,0.2,27,8,3,14,0,-1,0.785714285714286,0.642857142857143,FALSE,0.142857142857143,9,2,3
"1579",0,42,1,1,0.714285714285714,0.642857142857143,FALSE,0.19047619047619,27,8,3,55,1,1,0.690909090909091,0.545454545454545,FALSE,0.145454545454545,30,8,3.33333333333333
"1580",1,48,1,1,0.6875,0.625,TRUE,0.1875,30,9,3,29,1,1,0.689655172413793,0.344827586206897,FALSE,0.172413793103448,10,5,1.66666666666667
"1581",1,3,0,-1,0.666666666666667,0.666666666666667,FALSE,0,2,0,2,8,1,2,0.5,0.5,TRUE,0.5,4,4,0.8
"1582",0,1,1,1,1,1,TRUE,0,1,0,1,6,0,-2,0.166666666666667,0.166666666666667,FALSE,0.333333333333333,1,2,0.333333333333333
"1583",1,7,0,-1,0.571428571428571,0.428571428571429,FALSE,0.428571428571429,3,3,0.75,10,0,-2,0.4,0.2,FALSE,0.3,2,3,0.5
"1584",0,10,1,1,0.6,0.4,FALSE,0.3,4,3,1,8,1,1,0.875,0.75,TRUE,0,6,0,6
"1585",0,15,1,4,0.866666666666667,0.733333333333333,FALSE,0,11,0,11,16,1,2,0.875,0.8125,FALSE,0.125,13,2,4.33333333333333
"1586",0,18,1,2,0.833333333333333,0.722222222222222,TRUE,0.0555555555555556,13,1,6.5,11,1,11,1,0.818181818181818,FALSE,0,9,0,9
"1587",1,20,1,1,0.8,0.7,TRUE,0.1,14,2,4.66666666666667,14,1,4,0.785714285714286,0.571428571428571,FALSE,0.142857142857143,8,2,2.66666666666667
"1588",0,24,0,-1,0.75,0.666666666666667,FALSE,0.0833333333333333,16,2,5.33333333333333,27,0,-1,0.62962962962963,0.444444444444444,FALSE,0.111111111111111,12,3,3
"1589",1,25,0,-2,0.72,0.64,FALSE,0.08,16,2,5.33333333333333,52,0,-2,0.692307692307692,0.538461538461538,FALSE,0.0769230769230769,28,4,5.6
"1590",0,29,1,2,0.724137931034483,0.620689655172414,TRUE,0.0689655172413793,18,2,6,14,1,4,0.785714285714286,0.428571428571429,TRUE,0.0714285714285714,6,1,3
"1591",1,6,0,-2,0.166666666666667,0.166666666666667,FALSE,0.333333333333333,1,2,0.333333333333333,1,1,1,1,1,TRUE,0,1,0,1
"1592",1,9,1,1,0.555555555555556,0.333333333333333,FALSE,0.222222222222222,3,2,1,12,0,-4,0.25,0.25,FALSE,0.5,3,6,0.428571428571429
"1593",1,14,1,8,0.785714285714286,0.5,TRUE,0.142857142857143,7,2,2.33333333333333,9,0,-1,0.666666666666667,0.444444444444444,FALSE,0.333333333333333,4,3,1
"1594",0,17,1,1,0.764705882352941,0.529411764705882,TRUE,0.176470588235294,9,3,2.25,19,0,-3,0.736842105263158,0.631578947368421,FALSE,0.105263157894737,12,2,4
"1595",1,18,0,-1,0.722222222222222,0.5,FALSE,0.166666666666667,9,3,2.25,16,1,3,0.75,0.4375,FALSE,0.0625,7,1,3.5
"1596",0,29,1,6,0.758620689655172,0.482758620689655,FALSE,0.103448275862069,14,3,3.5,17,1,1,0.823529411764706,0.705882352941177,TRUE,0.0588235294117647,12,1,6
"1597",0,32,0,-1,0.71875,0.46875,FALSE,0.15625,15,5,2.5,29,1,1,0.655172413793103,0.517241379310345,TRUE,0.241379310344828,15,7,1.875
"1598",0,12,0,-4,0.25,0.25,FALSE,0.5,3,6,0.428571428571429,9,1,1,0.555555555555556,0.333333333333333,FALSE,0.222222222222222,3,2,1
"1599",0,11,0,-5,0.0909090909090909,0.0909090909090909,FALSE,0.909090909090909,1,10,0.0909090909090909,18,1,8,0.666666666666667,0.666666666666667,TRUE,0.166666666666667,12,3,3
"1600",1,11,1,5,0.818181818181818,0.636363636363636,FALSE,0,7,0,7,37,1,3,0.783783783783784,0.594594594594595,TRUE,0.0540540540540541,22,2,7.33333333333333
"1601",0,12,1,6,0.833333333333333,0.666666666666667,TRUE,0,8,0,8,30,1,5,0.666666666666667,0.466666666666667,FALSE,0.3,14,9,1.4
"1602",1,7,1,7,1,1,TRUE,0,7,0,7,18,0,-2,0.388888888888889,0.333333333333333,FALSE,0.333333333333333,6,6,0.857142857142857
"1603",1,8,1,8,1,1,TRUE,0,8,0,8,4,1,1,0.75,0.5,FALSE,0.25,2,1,1
"1604",0,9,1,9,1,0.888888888888889,FALSE,0,8,0,8,12,0,-2,0.833333333333333,0.75,FALSE,0.166666666666667,9,2,3
"1605",1,14,1,4,0.928571428571429,0.857142857142857,TRUE,0,12,0,12,30,0,-2,0.633333333333333,0.633333333333333,FALSE,0.2,19,6,2.71428571428571
"1606",1,16,1,6,0.9375,0.875,TRUE,0,14,0,14,32,1,4,0.75,0.5625,TRUE,0.15625,18,5,3
"1607",1,24,0,-1,0.833333333333333,0.75,FALSE,0.0416666666666667,18,1,9,17,1,3,0.882352941176471,0.823529411764706,TRUE,0.117647058823529,14,2,4.66666666666667
"1608",1,26,1,2,0.846153846153846,0.730769230769231,TRUE,0.0384615384615385,19,1,9.5,40,0,-1,0.625,0.375,FALSE,0.275,15,11,1.25
"1609",0,27,1,3,0.851851851851852,0.703703703703704,FALSE,0.037037037037037,19,1,9.5,40,1,1,0.75,0.5,FALSE,0.125,20,5,3.33333333333333
"1610",0,28,0,-1,0.821428571428571,0.678571428571429,FALSE,0.0714285714285714,19,2,6.33333333333333,22,0,-1,0.681818181818182,0.590909090909091,FALSE,0.227272727272727,13,5,2.16666666666667
"1611",0,30,1,1,0.8,0.633333333333333,FALSE,0.0666666666666667,19,2,6.33333333333333,15,0,-1,0.733333333333333,0.533333333333333,FALSE,0.2,8,3,2
"1612",0,31,0,-1,0.774193548387097,0.612903225806452,FALSE,0.0645161290322581,19,2,6.33333333333333,20,0,-1,0.75,0.6,FALSE,0.15,12,3,3
"1613",0,1,1,1,1,0,FALSE,0,0,0,0,8,1,3,0.5,0,FALSE,0.25,0,2,0
"1614",0,5,0,-2,0.4,0.2,FALSE,0.6,1,3,0.25,4,0,-1,0.5,0.25,FALSE,0,1,0,1
"1615",0,9,0,-6,0.222222222222222,0.111111111111111,FALSE,0.444444444444444,1,4,0.2,12,1,1,0.5,0.5,TRUE,0.416666666666667,6,5,1
"1616",0,5,0,-1,0.6,0.6,FALSE,0.4,3,2,1,19,0,-6,0.368421052631579,0.315789473684211,FALSE,0.526315789473684,6,10,0.545454545454545
"1617",0,6,0,-2,0.5,0.5,FALSE,0.5,3,3,0.75,13,0,-1,0.769230769230769,0.692307692307692,FALSE,0.153846153846154,9,2,3
"1618",1,8,0,-4,0.375,0.375,FALSE,0.625,3,5,0.5,20,0,-2,0.45,0.35,FALSE,0.2,7,4,1.4
"1619",0,9,1,1,0.444444444444444,0.444444444444444,TRUE,0.555555555555556,4,5,0.666666666666667,11,1,1,0.727272727272727,0.727272727272727,TRUE,0.272727272727273,8,3,2
"1620",0,6,1,6,1,0.833333333333333,TRUE,0,5,0,5,19,0,-1,0.842105263157895,0.631578947368421,FALSE,0.105263157894737,12,2,4
"1621",1,8,1,1,0.875,0.75,TRUE,0,6,0,6,10,1,1,0.6,0.4,FALSE,0.3,4,3,1
"1622",0,10,1,3,0.9,0.8,TRUE,0,8,0,8,14,1,1,0.857142857142857,0.642857142857143,TRUE,0.0714285714285714,9,1,4.5
"1623",0,11,0,-1,0.818181818181818,0.727272727272727,FALSE,0.0909090909090909,8,1,4,16,0,-1,0.8125,0.6875,FALSE,0.0625,11,1,5.5
"1624",0,12,0,-2,0.75,0.666666666666667,FALSE,0.166666666666667,8,2,2.66666666666667,17,0,-1,0.764705882352941,0.470588235294118,FALSE,0.176470588235294,8,3,2
"1625",1,21,1,2,0.714285714285714,0.428571428571429,TRUE,0.19047619047619,9,4,1.8,28,0,-1,0.714285714285714,0.535714285714286,FALSE,0.214285714285714,15,6,2.14285714285714
"1626",1,5,0,-1,0.8,0.6,FALSE,0.2,3,1,1.5,5,1,1,0.6,0.6,TRUE,0.4,3,2,1
"1627",1,7,1,2,0.857142857142857,0.428571428571429,FALSE,0.142857142857143,3,1,1.5,2,0,-2,0,0,FALSE,0.5,0,1,0
"1628",1,11,0,-2,0.727272727272727,0.363636363636364,FALSE,0.272727272727273,4,3,1,17,0,-3,0.588235294117647,0.529411764705882,FALSE,0.235294117647059,9,4,1.8
"1629",0,14,1,3,0.785714285714286,0.285714285714286,FALSE,0.214285714285714,4,3,1,9,1,1,0.777777777777778,0.777777777777778,TRUE,0.111111111111111,7,1,3.5
"1630",1,17,1,2,0.764705882352941,0.235294117647059,FALSE,0.176470588235294,4,3,1,4,0,-1,0.75,0.75,FALSE,0.25,3,1,1.5
"1631",1,26,1,7,0.807692307692308,0.192307692307692,FALSE,0.153846153846154,5,4,1,36,1,2,0.666666666666667,0.527777777777778,TRUE,0.25,19,9,1.9
"1632",1,27,1,8,0.814814814814815,0.185185185185185,FALSE,0.148148148148148,5,4,1,31,1,1,0.774193548387097,0.451612903225806,FALSE,0.129032258064516,14,4,2.8
"1633",0,30,1,11,0.833333333333333,0.233333333333333,TRUE,0.133333333333333,7,4,1.4,13,1,2,0.846153846153846,0.461538461538462,FALSE,0.0769230769230769,6,1,3
"1634",1,32,1,1,0.8125,0.25,TRUE,0.125,8,4,1.6,25,1,4,0.76,0.6,TRUE,0.2,15,5,2.5
"1635",0,34,1,3,0.823529411764706,0.235294117647059,FALSE,0.117647058823529,8,4,1.6,38,1,1,0.815789473684211,0.605263157894737,TRUE,0.131578947368421,23,5,3.83333333333333
"1636",1,2,1,2,1,0.5,TRUE,0,1,0,1,4,0,-1,0.75,0.75,FALSE,0,3,0,3
"1637",1,4,1,4,1,0.75,TRUE,0,3,0,3,8,1,8,1,0.75,TRUE,0,6,0,6
"1638",1,6,1,6,1,0.666666666666667,TRUE,0,4,0,4,2,1,1,0.5,0.5,TRUE,0.5,1,1,0.5
"1639",1,7,1,7,1,0.714285714285714,TRUE,0,5,0,5,19,1,1,0.736842105263158,0.631578947368421,TRUE,0.263157894736842,12,5,2
"1640",1,8,1,8,1,0.625,FALSE,0,5,0,5,1,0,-1,0,0,FALSE,1,0,1,0
"1641",1,10,1,10,1,0.7,TRUE,0,7,0,7,3,1,2,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1
"1642",0,12,1,12,1,0.75,TRUE,0,9,0,9,24,1,4,0.791666666666667,0.75,TRUE,0.0833333333333333,18,2,6
"1643",1,13,0,-1,0.923076923076923,0.692307692307692,FALSE,0,9,0,9,9,1,2,0.888888888888889,0.555555555555556,FALSE,0.111111111111111,5,1,2.5
"1644",1,14,1,1,0.928571428571429,0.714285714285714,TRUE,0,10,0,10,26,1,6,0.807692307692308,0.730769230769231,TRUE,0.0769230769230769,19,2,6.33333333333333
"1645",1,15,1,2,0.933333333333333,0.666666666666667,FALSE,0,10,0,10,15,0,-2,0.733333333333333,0.466666666666667,FALSE,0.2,7,3,1.75
"1646",1,16,1,3,0.9375,0.625,FALSE,0,10,0,10,4,1,1,0.5,0.5,TRUE,0.5,2,2,0.666666666666667
"1647",0,17,1,4,0.941176470588235,0.647058823529412,TRUE,0,11,0,11,15,1,1,0.4,0.4,TRUE,0.333333333333333,6,5,1
"1648",1,18,0,-1,0.888888888888889,0.611111111111111,FALSE,0.0555555555555556,11,1,5.5,41,1,4,0.780487804878049,0.682926829268293,TRUE,0.0975609756097561,28,4,5.6
"1649",1,19,1,1,0.894736842105263,0.578947368421053,FALSE,0.0526315789473684,11,1,5.5,3,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1
"1650",1,20,1,2,0.9,0.6,TRUE,0.05,12,1,6,8,0,-1,0.5,0.5,FALSE,0.375,4,3,1
"1651",1,21,1,3,0.904761904761905,0.619047619047619,TRUE,0.0476190476190476,13,1,6.5,11,0,-1,0.909090909090909,0.818181818181818,FALSE,0.0909090909090909,9,1,4.5
"1652",1,22,1,4,0.909090909090909,0.636363636363636,TRUE,0.0454545454545455,14,1,7,2,0,-2,0,0,FALSE,0,0,0,0
"1653",1,23,1,5,0.91304347826087,0.652173913043478,TRUE,0.0434782608695652,15,1,7.5,14,0,-1,0.642857142857143,0.642857142857143,FALSE,0.214285714285714,9,3,2.25
"1654",1,24,1,6,0.916666666666667,0.666666666666667,TRUE,0.0416666666666667,16,1,8,2,1,2,1,1,TRUE,0,2,0,2
"1655",1,25,1,7,0.92,0.64,FALSE,0.04,16,1,8,15,1,2,0.4,0.4,TRUE,0.333333333333333,6,5,1
"1656",0,26,1,8,0.923076923076923,0.653846153846154,TRUE,0.0384615384615385,17,1,8.5,12,0,-1,0.75,0.666666666666667,FALSE,0.0833333333333333,8,1,4
"1657",1,27,0,-1,0.888888888888889,0.62962962962963,FALSE,0.0740740740740741,17,2,5.66666666666667,1,0,-1,0,0,FALSE,1,0,1,0
"1658",1,28,1,1,0.892857142857143,0.642857142857143,TRUE,0.0714285714285714,18,2,6,16,0,-1,0.5625,0.4375,FALSE,0.375,7,6,1
"1659",1,29,1,2,0.896551724137931,0.655172413793103,TRUE,0.0689655172413793,19,2,6.33333333333333,15,1,10,0.866666666666667,0.733333333333333,TRUE,0.0666666666666667,11,1,5.5
"1660",1,30,1,3,0.9,0.666666666666667,TRUE,0.0666666666666667,20,2,6.66666666666667,4,1,4,1,0.75,TRUE,0,3,0,3
"1661",0,31,1,4,0.903225806451613,0.67741935483871,TRUE,0.0645161290322581,21,2,7,17,1,1,0.823529411764706,0.647058823529412,TRUE,0.176470588235294,11,3,2.75
"1662",1,32,0,-1,0.875,0.65625,FALSE,0.09375,21,3,5.25,9,1,5,0.888888888888889,0.666666666666667,TRUE,0.111111111111111,6,1,3
"1663",0,33,1,1,0.878787878787879,0.666666666666667,TRUE,0.0909090909090909,22,3,5.5,19,0,-1,0.789473684210526,0.473684210526316,FALSE,0.0526315789473684,9,1,4.5
"1664",1,34,0,-1,0.852941176470588,0.647058823529412,FALSE,0.0882352941176471,22,3,5.5,18,0,-1,0.833333333333333,0.555555555555556,FALSE,0.111111111111111,10,2,3.33333333333333
"1665",1,35,1,1,0.857142857142857,0.628571428571429,FALSE,0.0857142857142857,22,3,5.5,13,1,1,0.846153846153846,0.769230769230769,TRUE,0.0769230769230769,10,1,5
"1666",1,36,1,2,0.861111111111111,0.638888888888889,TRUE,0.0833333333333333,23,3,5.75,32,0,-2,0.5625,0.53125,FALSE,0.40625,17,13,1.21428571428571
"1667",1,37,1,3,0.864864864864865,0.648648648648649,TRUE,0.0810810810810811,24,3,6,18,1,2,0.777777777777778,0.611111111111111,TRUE,0.166666666666667,11,3,2.75
"1668",1,38,1,4,0.868421052631579,0.657894736842105,TRUE,0.0789473684210526,25,3,6.25,17,0,-1,0.294117647058824,0.294117647058824,FALSE,0.647058823529412,5,11,0.416666666666667
"1669",0,39,1,5,0.871794871794872,0.666666666666667,TRUE,0.0769230769230769,26,3,6.5,7,0,-1,0.571428571428571,0.571428571428571,FALSE,0.428571428571429,4,3,1
"1670",1,40,0,-1,0.85,0.65,FALSE,0.1,26,4,5.2,6,0,-1,0.5,0.166666666666667,FALSE,0.166666666666667,1,1,0.5
"1671",0,41,1,1,0.853658536585366,0.658536585365854,TRUE,0.0975609756097561,27,4,5.4,9,0,-1,0.666666666666667,0.444444444444444,FALSE,0.333333333333333,4,3,1
"1672",0,42,0,-1,0.833333333333333,0.642857142857143,FALSE,0.119047619047619,27,5,4.5,5,0,-1,0.8,0.8,FALSE,0,4,0,4
"1673",1,43,0,-2,0.813953488372093,0.627906976744186,FALSE,0.116279069767442,27,5,4.5,9,0,-1,0.888888888888889,0.666666666666667,FALSE,0.111111111111111,6,1,3
"1674",0,44,1,1,0.818181818181818,0.636363636363636,TRUE,0.113636363636364,28,5,4.66666666666667,16,1,4,0.75,0.625,TRUE,0,10,0,10
"1675",0,45,0,-1,0.8,0.622222222222222,FALSE,0.133333333333333,28,6,4,17,1,2,0.764705882352941,0.705882352941177,TRUE,0.117647058823529,12,2,4
"1676",0,46,0,-2,0.782608695652174,0.608695652173913,FALSE,0.152173913043478,28,7,3.5,18,1,4,0.777777777777778,0.722222222222222,FALSE,0.166666666666667,13,3,3.25
"1677",0,47,0,-3,0.765957446808511,0.595744680851064,FALSE,0.148936170212766,28,7,3.5,10,1,5,0.7,0.6,TRUE,0.3,6,3,1.5
"1678",0,48,0,-4,0.75,0.583333333333333,FALSE,0.166666666666667,28,8,3.11111111111111,9,1,1,0.444444444444444,0.444444444444444,TRUE,0.555555555555556,4,5,0.666666666666667
"1679",1,49,0,-5,0.73469387755102,0.571428571428571,FALSE,0.183673469387755,28,9,2.8,40,0,-1,0.65,0.5,FALSE,0.25,20,10,1.81818181818182
"1680",1,50,1,1,0.74,0.58,TRUE,0.18,29,9,2.9,32,0,-1,0.75,0.4375,FALSE,0.125,14,4,2.8
"1681",1,51,1,2,0.745098039215686,0.588235294117647,TRUE,0.176470588235294,30,9,3,6,1,6,1,0.666666666666667,FALSE,0,4,0,4
"1682",1,53,1,4,0.754716981132076,0.60377358490566,TRUE,0.169811320754717,32,9,3.2,17,1,4,0.882352941176471,0.647058823529412,FALSE,0.117647058823529,11,2,3.66666666666667
"1683",0,54,1,5,0.759259259259259,0.611111111111111,TRUE,0.166666666666667,33,9,3.3,24,1,3,0.75,0.583333333333333,TRUE,0.208333333333333,14,5,2.33333333333333
"1684",0,55,0,-1,0.745454545454545,0.6,FALSE,0.181818181818182,33,10,3,36,0,-1,0.75,0.5,FALSE,0.194444444444444,18,7,2.25
"1685",0,56,0,-2,0.732142857142857,0.589285714285714,FALSE,0.196428571428571,33,11,2.75,25,1,7,0.84,0.68,FALSE,0.04,17,1,8.5
"1686",0,57,0,-3,0.719298245614035,0.578947368421053,FALSE,0.210526315789474,33,12,2.53846153846154,27,1,1,0.666666666666667,0.592592592592593,TRUE,0.222222222222222,16,6,2.28571428571429
"1687",1,58,0,-4,0.706896551724138,0.568965517241379,FALSE,0.224137931034483,33,13,2.35714285714286,19,1,2,0.631578947368421,0.631578947368421,TRUE,0.315789473684211,12,6,1.71428571428571
"1688",0,59,1,1,0.711864406779661,0.576271186440678,TRUE,0.220338983050847,34,13,2.42857142857143,13,0,-1,0.692307692307692,0.538461538461538,FALSE,0,7,0,7
"1689",0,60,0,-1,0.7,0.566666666666667,FALSE,0.233333333333333,34,14,2.26666666666667,5,1,5,1,0.8,TRUE,0,4,0,4
"1690",0,61,0,-2,0.688524590163934,0.557377049180328,FALSE,0.245901639344262,34,15,2.125,22,0,-1,0.636363636363636,0.272727272727273,FALSE,0.136363636363636,6,3,1.5
"1691",0,62,0,-3,0.67741935483871,0.548387096774194,FALSE,0.241935483870968,34,15,2.125,17,1,1,0.588235294117647,0.470588235294118,FALSE,0.294117647058824,8,5,1.33333333333333
"1692",1,8,1,6,0.875,0.375,FALSE,0,3,0,3,10,0,-2,0.7,0.6,FALSE,0.2,6,2,2
"1693",0,10,1,8,0.9,0.4,FALSE,0,4,0,4,23,1,2,0.739130434782609,0.565217391304348,FALSE,0.217391304347826,13,5,2.16666666666667
"1694",0,16,1,5,0.875,0.375,FALSE,0.0625,6,1,3,12,1,5,0.833333333333333,0.583333333333333,TRUE,0.166666666666667,7,2,2.33333333333333
"1695",1,17,0,-1,0.823529411764706,0.352941176470588,FALSE,0.117647058823529,6,2,2,29,0,-1,0.586206896551724,0.482758620689655,FALSE,0.172413793103448,14,5,2.33333333333333
"1696",1,6,0,-1,0.5,0.333333333333333,FALSE,0.5,2,3,0.5,4,0,-1,0.25,0,FALSE,0.5,0,2,0
"1697",1,8,1,2,0.625,0.25,FALSE,0.375,2,3,0.5,12,0,-2,0.75,0.416666666666667,FALSE,0.0833333333333333,5,1,2.5
"1698",1,15,1,2,0.666666666666667,0.2,FALSE,0.266666666666667,3,4,0.6,33,0,-2,0.636363636363636,0.424242424242424,FALSE,0.333333333333333,14,11,1.16666666666667
"1699",1,16,1,3,0.6875,0.25,TRUE,0.25,4,4,0.8,24,1,2,0.666666666666667,0.541666666666667,TRUE,0.208333333333333,13,5,2.16666666666667
"1700",0,17,1,4,0.705882352941177,0.235294117647059,FALSE,0.235294117647059,4,4,0.8,32,1,3,0.78125,0.5625,TRUE,0.15625,18,5,3
"1701",0,18,0,-1,0.666666666666667,0.222222222222222,FALSE,0.222222222222222,4,4,0.8,22,1,1,0.727272727272727,0.590909090909091,TRUE,0.227272727272727,13,5,2.16666666666667
"1702",1,32,1,12,0.75,0.28125,FALSE,0.15625,9,5,1.5,48,1,4,0.666666666666667,0.479166666666667,TRUE,0.125,23,6,3.28571428571429
"1703",0,10,1,1,0.8,0.6,TRUE,0.2,6,2,2,21,0,-2,0.714285714285714,0.571428571428571,FALSE,0.238095238095238,12,5,2
"1704",1,16,0,-1,0.625,0.5,FALSE,0.375,8,6,1.14285714285714,17,1,3,0.588235294117647,0.294117647058824,TRUE,0.235294117647059,5,4,1
"1705",0,3,1,3,1,1,TRUE,0,3,0,3,6,1,3,0.833333333333333,0.833333333333333,TRUE,0.166666666666667,5,1,2.5
"1706",1,6,1,2,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,4,1,2,20,0,-1,0.75,0.6,FALSE,0.2,12,4,2.4
"1707",0,15,0,-1,0.8,0.666666666666667,FALSE,0.133333333333333,10,2,3.33333333333333,8,1,8,1,0.875,TRUE,0,7,0,7
"1708",1,16,0,-2,0.75,0.625,FALSE,0.125,10,2,3.33333333333333,68,0,-1,0.661764705882353,0.529411764705882,FALSE,0.205882352941176,36,14,2.4
"1709",0,20,1,2,0.75,0.6,TRUE,0.15,12,3,3,50,0,-5,0.58,0.42,FALSE,0.22,21,11,1.75
"1710",0,8,1,6,0.875,0.625,TRUE,0.125,5,1,2.5,18,1,8,0.777777777777778,0.611111111111111,TRUE,0.166666666666667,11,3,2.75
"1711",0,9,0,-1,0.777777777777778,0.555555555555556,FALSE,0.222222222222222,5,2,1.66666666666667,26,1,3,0.653846153846154,0.615384615384615,TRUE,0.115384615384615,16,3,4
"1712",0,11,1,1,0.727272727272727,0.454545454545455,FALSE,0.181818181818182,5,2,1.66666666666667,22,1,3,0.772727272727273,0.636363636363636,TRUE,0,14,0,14
"1713",0,13,1,2,0.846153846153846,0.769230769230769,TRUE,0.153846153846154,10,2,3.33333333333333,17,1,7,0.764705882352941,0.588235294117647,FALSE,0.176470588235294,10,3,2.5
"1714",1,15,1,1,0.8,0.733333333333333,TRUE,0.2,11,3,2.75,10,1,2,0.8,0.5,FALSE,0,5,0,5
"1715",0,22,1,3,0.818181818181818,0.727272727272727,TRUE,0.181818181818182,16,4,3.2,7,1,2,0.857142857142857,0.428571428571429,TRUE,0.142857142857143,3,1,1.5
"1716",1,27,0,-1,0.777777777777778,0.62962962962963,FALSE,0.222222222222222,17,6,2.42857142857143,42,0,-1,0.714285714285714,0.452380952380952,FALSE,0.119047619047619,19,5,3.16666666666667
"1717",0,28,1,1,0.785714285714286,0.607142857142857,FALSE,0.214285714285714,17,6,2.42857142857143,13,1,4,0.692307692307692,0.384615384615385,FALSE,0.230769230769231,5,3,1.25
"1718",0,10,1,3,0.5,0.4,TRUE,0.5,4,5,0.666666666666667,14,1,4,0.714285714285714,0.642857142857143,TRUE,0.214285714285714,9,3,2.25
"1719",0,11,0,-1,0.454545454545455,0.363636363636364,FALSE,0.545454545454545,4,6,0.571428571428571,1,1,1,1,1,TRUE,0,1,0,1
"1720",1,10,1,1,0.7,0.7,TRUE,0.2,7,2,2.33333333333333,13,1,1,0.846153846153846,0.769230769230769,TRUE,0.153846153846154,10,2,3.33333333333333
"1721",1,14,1,1,0.714285714285714,0.642857142857143,TRUE,0.214285714285714,9,3,2.25,17,0,-1,0.764705882352941,0.647058823529412,FALSE,0.235294117647059,11,4,2.2
"1722",1,23,0,-1,0.739130434782609,0.695652173913043,FALSE,0.173913043478261,16,4,3.2,20,1,5,0.8,0.65,TRUE,0.15,13,3,3.25
