"","Result.x","Method.x","Fighter.x","Opponent.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"1739","loss","KO (Slam)","Diego Battaglia","Charles Oliveira",7,1,1,0.428571428571429,0.428571428571429,TRUE,0.571428571428571,3,4,0.6,10,1,10,1,0.9,FALSE,0,9,0,9,1,0,-6,4
"1740","loss","Submission (Rear-Naked Choke)","Rosenildo Rocha","Charles Oliveira",2,0,-1,0.5,0.5,FALSE,0.5,1,1,0.5,11,1,11,1,0.909090909090909,TRUE,0,10,0,10,-1,1,-9,1
"1741","loss","Decision (Split)","Eduardo Pachu","Charles Oliveira",11,1,2,0.727272727272727,0.636363636363636,TRUE,0.272727272727273,7,3,1.75,9,1,9,1,1,TRUE,0,9,0,9,0,0,-2,3
"1742","loss","Submission (Anaconda Choke)","Alexandre Bezerra","Charles Oliveira",5,1,5,1,0.8,TRUE,0,4,0,4,8,1,8,1,1,TRUE,0,8,0,8,0,0,-4,0
"1743","win","TKO (Punches)","Alexandre Bezerra","Sam Toomer",25,1,1,0.8,0.68,FALSE,0.04,17,1,8.5,14,0,-1,0.785714285714286,0.571428571428571,FALSE,0.214285714285714,8,3,2,0,-1,9,-2
"1744","loss","Submission (Rear-Naked Choke)","Dom Stanco","Charles Oliveira",8,1,3,0.75,0.75,TRUE,0.25,6,2,2,7,1,7,1,1,TRUE,0,7,0,7,0,0,-1,2
"1745","loss","Submission (Triangle Armbar)","Carlos Soares","Charles Oliveira",1,0,-1,0,0,FALSE,1,0,1,0,6,1,6,1,1,TRUE,0,6,0,6,-1,1,-6,1
"1746","loss","TKO (Knee and Punches)","Elieni Silva","Charles Oliveira",5,0,-1,0.6,0.4,FALSE,0.4,2,2,0.666666666666667,4,1,4,1,1,TRUE,0,4,0,4,-1,1,-2,2
"1747","win","TKO (Punches)","Elieni Silva","Jackson Pontes",7,1,1,0.571428571428571,0.428571428571429,TRUE,0.428571428571429,3,3,0.75,4,0,-1,0.5,0.5,FALSE,0.5,2,2,0.666666666666667,1,-1,1,1
"1748","loss","TKO (Punches)","Mehdi Baghdad","Charles Oliveira",1,1,1,1,1,TRUE,0,1,0,1,3,1,3,1,1,TRUE,0,3,0,3,0,0,-2,0
"1749","loss","Decision (Unanimous)","Diego Braga Alves","Julian Fabrin Soares",4,1,2,0.75,0.75,TRUE,0.25,3,1,1.5,7,0,-1,0.142857142857143,0.142857142857143,FALSE,0.714285714285714,1,5,0.166666666666667,1,-1,2,-4
"1750","win","TKO (Punches)","Diego Braga Alves","Julian Fabrin Soares",27,1,1,0.666666666666667,0.518518518518518,TRUE,0.111111111111111,14,3,3.5,27,1,3,0.407407407407407,0.185185185185185,TRUE,0.444444444444444,5,12,0.384615384615385,0,0,9,-9
"1751","loss","TKO (Punches)","Viscardi Andrade","Charles Oliveira",3,1,2,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1,1,1,1,1,1,TRUE,0,1,0,1,0,0,1,1
"1752","win","Submission (Rear-Naked Choke)","Viscardi Andrade","Elizeu Zaleski dos Santos",18,1,3,0.722222222222222,0.388888888888889,TRUE,0.111111111111111,7,2,2.33333333333333,8,0,-1,0.875,0.75,FALSE,0,6,0,6,1,0,1,2
"1753","loss","Decision (Unanimous)","Viscardi Andrade","Nicholas Musoke",22,1,7,0.772727272727273,0.5,TRUE,0.0909090909090909,11,2,3.66666666666667,14,1,2,0.785714285714286,0.642857142857143,TRUE,0.142857142857143,9,2,3,0,0,2,0
"1754","win","Decision (Unanimous)","Viscardi Andrade","Richard Walsh",24,1,1,0.75,0.458333333333333,FALSE,0.0833333333333333,11,2,3.66666666666667,12,1,1,0.75,0.416666666666667,FALSE,0.166666666666667,5,2,1.66666666666667,0,0,6,0
"1755","loss","TKO (Punches)","Viscardi Andrade","Alexander Shlemenko",27,1,1,0.740740740740741,0.444444444444444,TRUE,0.0740740740740741,12,2,4,70,1,1,0.814285714285714,0.585714285714286,TRUE,0.1,41,7,5.125,0,0,-29,-5
"1756","loss","Submission (Rear-Naked Choke)","Jackson Pontes","Charles Oliveira",1,1,1,1,1,TRUE,0,1,0,1,2,1,2,1,1,TRUE,0,2,0,2,0,0,-1,0
"1757","loss","TKO (Punches)","Jackson Pontes","Gabriel Miglioli",3,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1,3,0,-2,0.333333333333333,0.333333333333333,FALSE,0.333333333333333,1,1,0.5,1,-1,1,0
"1758","loss","TKO (Punches)","Jackson Pontes","Elizeu Zaleski dos Santos",14,0,-3,0.357142857142857,0.357142857142857,FALSE,0.5,5,7,0.625,6,1,6,1,0.833333333333333,TRUE,0,5,0,5,-1,1,0,7
"1759","win","TKO (Punches)","Daniel Pineda","Vince Libardi",6,1,2,0.833333333333333,0.833333333333333,TRUE,0.166666666666667,5,1,2.5,8,1,2,0.625,0.375,TRUE,0.125,3,1,1.5,0,0,2,0
"1760","win","Submission (Rear-Naked Choke)","Daniel Pineda","Rey Trujillo",17,0,-1,0.588235294117647,0.588235294117647,FALSE,0.352941176470588,10,6,1.42857142857143,8,1,5,0.875,0.5,FALSE,0.125,4,1,2,0,1,6,5
"1761","win","TKO (Spinning Backfist)","Daniel Pineda","Gilbert Jimenez",21,1,4,0.666666666666667,0.666666666666667,TRUE,0.285714285714286,14,6,2,9,0,-2,0.555555555555556,0.333333333333333,FALSE,0.333333333333333,3,3,0.75,1,-1,11,3
"1762","win","Submission (Triangle Armbar)","Daniel Pineda","Mackens Semerzier",23,1,6,0.695652173913043,0.695652173913043,TRUE,0.260869565217391,16,6,2.28571428571429,10,0,-1,0.6,0.6,FALSE,0.2,6,2,2,1,-1,10,4
"1763","win","Submission (Kimura)","Daniel Pineda","Justin Lawrence",26,0,-2,0.653846153846154,0.653846153846154,FALSE,0.269230769230769,17,7,2.125,5,0,-1,0.8,0.4,FALSE,0.2,2,1,1,0,0,15,6
"1764","loss","Decision (Unanimous)","Daniel Pineda","Diego Brandao",27,1,1,0.666666666666667,0.666666666666667,TRUE,0.259259259259259,18,7,2.25,25,1,2,0.68,0.56,TRUE,0.2,14,5,2.33333333333333,0,0,4,2
"1765","win","Submission (Kimura)","Daniel Pineda","Leonard Garcia",29,0,-2,0.620689655172414,0.620689655172414,FALSE,0.241379310344828,18,7,2.25,31,0,-1,0.580645161290323,0.483870967741935,FALSE,0.129032258064516,15,4,3,0,-1,3,3
"1766","loss","Decision (Split)","Daniel Pineda","Emmanuel Sanchez",32,1,3,0.65625,0.65625,TRUE,0.21875,21,7,2.625,14,1,2,0.857142857142857,0.428571428571429,FALSE,0,6,0,6,1,0,15,7
"1767","win","Submission (Rear-Naked Choke)","Daniel Pineda","Mark Dickman",33,0,-1,0.636363636363636,0.636363636363636,FALSE,0.212121212121212,21,7,2.625,13,1,2,0.846153846153846,0.769230769230769,TRUE,0,10,0,10,-1,0,11,7
"1768","win","TKO (Strikes)","Daniel Pineda","Rey Trujillo",38,1,3,0.657894736842105,0.657894736842105,TRUE,0.210526315789474,25,8,2.77777777777778,49,0,-5,0.489795918367347,0.346938775510204,FALSE,0.346938775510204,17,17,0.944444444444444,1,0,8,-9
"1769","NC","NC (Overturned by NSAC)","Daniel Pineda","Jeremy Kennedy",39,1,4,0.666666666666667,0.666666666666667,TRUE,0.205128205128205,26,8,2.88888888888889,16,1,1,0.875,0.4375,FALSE,0.125,7,2,2.33333333333333,1,0,19,6
"1770","win","TKO (Elbows)","Daniel Pineda","Herbert Burns",41,0,-2,0.634146341463415,0.634146341463415,FALSE,0.24390243902439,26,10,2.36363636363636,13,1,5,0.846153846153846,0.692307692307692,TRUE,0,9,0,9,-1,1,17,10
"1771","win","Submission (Rear-Naked Choke)","Kron Gracie","Tatsuya Kawajiri",3,1,3,1,1,TRUE,0,3,0,3,47,0,-2,0.74468085106383,0.48936170212766,FALSE,0.148936170212766,23,7,2.875,1,0,-20,-7
"1772","win","Decision (Unanimous)","Artem Lobov","Dave Hill",1,0,-1,0,0,FALSE,0,0,0,0,10,0,-1,0.9,0.7,FALSE,0,7,0,7,0,0,-7,0
"1773","NC","No Contest (Decision Overturned by Promoter)","Artem Lobov","Artur Sowinski",10,0,-1,0.4,0.2,FALSE,0.2,2,2,0.666666666666667,18,0,-1,0.666666666666667,0.611111111111111,FALSE,0.166666666666667,11,3,2.75,0,-1,-9,-1
"1774","loss","Decision (Unanimous)","Artem Lobov","Alex White",24,0,-1,0.458333333333333,0.25,FALSE,0.166666666666667,6,4,1.2,12,0,-2,0.833333333333333,0.75,FALSE,0.0833333333333333,9,1,4.5,0,0,-3,3
"1775","loss","Decision (Unanimous)","Artem Lobov","Andre Fili",28,0,-1,0.464285714285714,0.214285714285714,FALSE,0.142857142857143,6,4,1.2,21,0,-1,0.761904761904762,0.523809523809524,FALSE,0.19047619047619,11,4,2.2,0,0,-5,0
"1776","win","TKO (Punches)","Tatsuya Kawajiri","Takumi Nakayama",10,0,-1,0.7,0.6,FALSE,0.2,6,2,2,15,0,-2,0.6,0.133333333333333,FALSE,0.333333333333333,2,5,0.333333333333333,0,0,4,-3
"1777","win","Decision (Unanimous)","Tatsuya Kawajiri","Kultar Gill",26,1,1,0.769230769230769,0.615384615384615,FALSE,0.153846153846154,16,4,3.2,16,1,1,0.625,0.5625,TRUE,0.375,9,6,1.28571428571429,-1,0,7,-2
"1778","win","Submission (Rear-Naked Choke)","Tatsuya Kawajiri","Ross Ebanez",29,0,-1,0.758620689655172,0.551724137931034,FALSE,0.172413793103448,16,5,2.66666666666667,28,1,2,0.678571428571429,0.357142857142857,TRUE,0.25,10,7,1.25,-1,1,6,-2
"1779","win","Decision (Unanimous)","Tatsuya Kawajiri","Josh Thomson",34,0,-1,0.764705882352941,0.529411764705882,FALSE,0.176470588235294,18,6,2.57142857142857,22,1,2,0.818181818181818,0.590909090909091,FALSE,0.0909090909090909,13,2,4.33333333333333,0,1,5,4
"1780","win","TKO (Punches)","Tatsuya Kawajiri","Drew Fickett",36,0,-1,0.75,0.5,FALSE,0.194444444444444,18,7,2.25,55,0,-1,0.745454545454545,0.6,FALSE,0.181818181818182,33,10,3,0,0,-15,-3
"1781","win","Decision (Unanimous)","Tatsuya Kawajiri","Dennis Siver",43,0,-1,0.767441860465116,0.534883720930233,FALSE,0.162790697674419,23,7,2.875,33,0,-1,0.666666666666667,0.424242424242424,FALSE,0.272727272727273,14,9,1.4,0,-1,9,-2
"1782","loss","Submission (Armbar)","Kevin Roddy","Deividas Taurosevicius",9,0,-2,0.666666666666667,0.555555555555556,FALSE,0.333333333333333,5,3,1.25,9,1,3,0.777777777777778,0.666666666666667,TRUE,0,6,0,6,-1,1,-1,3
"1783","loss","Decision (Split)","Kevin Roddy","Dwayne Shelton",12,0,-1,0.583333333333333,0.5,FALSE,0.333333333333333,6,4,1.2,10,1,1,0.6,0.5,FALSE,0.3,5,3,1.25,0,0,1,1
"1784","loss","Decision (Unanimous)","Dennis Siver","Gray Maynard",15,1,1,0.733333333333333,0.6,TRUE,0.266666666666667,9,4,1.8,4,1,1,0.75,0.5,TRUE,0.25,2,1,1,0,0,7,3
"1785","win","Submission (Guillotine Choke)","Dennis Siver","Chas Jacquier",17,0,-2,0.647058823529412,0.529411764705882,FALSE,0.294117647058824,9,5,1.5,14,0,-1,0.428571428571429,0.357142857142857,FALSE,0.5,5,7,0.625,0,0,4,-2
"1786","loss","Decision (Unanimous)","Dennis Siver","Ross Pearson",21,1,4,0.714285714285714,0.619047619047619,TRUE,0.238095238095238,13,5,2.16666666666667,13,1,3,0.769230769230769,0.615384615384615,TRUE,0.153846153846154,8,2,2.66666666666667,0,0,5,3
"1787","win","Decision (Unanimous)","Dennis Siver","Spencer Fisher",22,0,-1,0.681818181818182,0.590909090909091,FALSE,0.227272727272727,13,5,2.16666666666667,28,0,-1,0.821428571428571,0.678571428571429,FALSE,0.0714285714285714,19,2,6.33333333333333,0,-1,-6,3
"1788","win","Decision (Unanimous)","Dennis Siver","George Sotiropoulos",24,1,2,0.708333333333333,0.583333333333333,TRUE,0.208333333333333,14,5,2.33333333333333,16,1,8,0.875,0.5625,TRUE,0.0625,9,1,4.5,0,0,5,4
"1789","win","Decision (Unanimous)","Dennis Siver","Matt Wiman",25,1,3,0.72,0.56,FALSE,0.2,14,5,2.33333333333333,18,1,3,0.722222222222222,0.444444444444444,FALSE,0.0555555555555556,8,1,4,0,0,6,4
"1790","win","Decision (Unanimous)","Dennis Siver","Nam Phan",28,1,1,0.714285714285714,0.5,FALSE,0.214285714285714,14,6,2,28,1,1,0.642857142857143,0.428571428571429,FALSE,0.107142857142857,12,3,3,0,0,2,3
"1791","loss","TKO (Punches)","Dennis Siver","Conor McGregor",32,1,1,0.6875,0.4375,FALSE,0.25,14,8,1.55555555555556,18,1,12,0.888888888888889,0.833333333333333,TRUE,0.111111111111111,15,2,5,-1,0,-1,6
"1792","win","TKO (Doctor Stoppage)","Ross Pearson","Aaron Riley",12,1,2,0.75,0.583333333333333,FALSE,0.166666666666667,7,2,2.33333333333333,41,1,1,0.707317073170732,0.463414634146341,FALSE,0.195121951219512,19,8,2.11111111111111,0,0,-12,-6
"1793","win","Decision (Unanimous)","Ross Pearson","Spencer Fisher",15,0,-1,0.733333333333333,0.533333333333333,FALSE,0.2,8,3,2,30,1,1,0.8,0.633333333333333,FALSE,0.0666666666666667,19,2,6.33333333333333,0,1,-11,1
"1794","win","TKO (Punches)","Ross Pearson","George Sotiropoulos",19,0,-1,0.684210526315789,0.421052631578947,FALSE,0.210526315789474,8,4,1.6,18,0,-2,0.777777777777778,0.5,FALSE,0.111111111111111,9,2,3,0,0,-1,2
"1795","win","TKO (Punches)","Ross Pearson","Gray Maynard",23,0,-2,0.652173913043478,0.434782608695652,FALSE,0.217391304347826,10,5,1.66666666666667,16,0,-2,0.6875,0.125,FALSE,0.3125,2,5,0.333333333333333,0,-1,8,0
"1796","loss","TKO (Punches)","Ross Pearson","Al Iaquinta",24,1,1,0.666666666666667,0.458333333333333,TRUE,0.208333333333333,11,5,1.83333333333333,13,1,1,0.692307692307692,0.384615384615385,TRUE,0.307692307692308,5,4,1,0,0,6,1
"1797","loss","Decision (Unanimous)","Ross Pearson","Evan Dunham",26,1,1,0.653846153846154,0.461538461538462,TRUE,0.230769230769231,12,6,1.71428571428571,21,1,1,0.714285714285714,0.428571428571429,FALSE,0.142857142857143,9,3,2.25,1,0,3,3
"1798","loss","Decision (Unanimous)","Ross Pearson","Francisco Trinaldo",28,1,1,0.642857142857143,0.428571428571429,FALSE,0.214285714285714,12,6,1.71428571428571,22,1,4,0.818181818181818,0.5,TRUE,0.0909090909090909,11,2,3.66666666666667,-1,0,1,4
"1799","loss","Decision (Unanimous)","Ross Pearson","Jorge Masvidal",31,0,-1,0.612903225806452,0.387096774193548,FALSE,0.193548387096774,12,6,1.71428571428571,40,0,-2,0.725,0.325,FALSE,0.075,13,3,3.25,0,0,-1,3
"1800","loss","KO (Knee)","Ross Pearson","Dan Hooker",33,0,-3,0.575757575757576,0.363636363636364,FALSE,0.181818181818182,12,6,1.71428571428571,20,0,-1,0.65,0.6,FALSE,0.1,12,2,4,0,0,0,4
"1801","win","Decision (Unanimous)","Ross Pearson","Mizuto Hirota",34,0,-4,0.558823529411765,0.352941176470588,FALSE,0.205882352941176,12,7,1.5,28,0,-1,0.642857142857143,0.357142857142857,FALSE,0.107142857142857,10,3,2.5,0,1,2,4
"1802","loss","Decision (Split)","George Roop","Shane Nelson",11,1,3,0.727272727272727,0.454545454545455,TRUE,0.272727272727273,5,3,1.25,13,1,6,0.769230769230769,0.307692307692308,FALSE,0,4,0,4,1,0,1,3
"1803","loss","Submission (Kimura)","George Roop","George Sotiropoulos",13,1,1,0.692307692307692,0.384615384615385,FALSE,0.230769230769231,5,3,1.25,11,1,3,0.818181818181818,0.545454545454545,TRUE,0.0909090909090909,6,1,3,-1,0,-1,2
"1804","draw","Draw (Split)","George Roop","Leonard Garcia",16,0,-1,0.625,0.3125,FALSE,0.25,5,4,1,18,0,-1,0.722222222222222,0.666666666666667,FALSE,0.0555555555555556,12,1,6,0,0,-7,3
"1805","win","KO (Head Kick)","George Roop","Chan Sung Jung",17,0,-2,0.588235294117647,0.294117647058824,FALSE,0.294117647058824,5,5,0.833333333333333,12,0,-1,0.833333333333333,0.666666666666667,FALSE,0,8,0,8,0,1,-3,5
"1806","win","KO (Punch to the Body)","George Roop","Josh Grispi",19,0,-1,0.578947368421053,0.315789473684211,FALSE,0.315789473684211,6,6,0.857142857142857,16,0,-1,0.875,0.8125,FALSE,0.0625,13,1,6.5,0,1,-7,5
"1807","loss","Decision (Unanimous)","Mackens Semerzier","Deividas Taurosevicius",5,1,5,1,1,TRUE,0,5,0,5,14,1,1,0.785714285714286,0.571428571428571,FALSE,0,8,0,8,1,0,-3,0
"1808","NC","NC (Accidental Head-butt)","Mackens Semerzier","Robbie Peralta",9,1,1,0.666666666666667,0.666666666666667,TRUE,0.111111111111111,6,1,3,18,1,8,0.833333333333333,0.722222222222222,FALSE,0.111111111111111,13,2,4.33333333333333,1,0,-7,-1
"1809","win","Submission (Guillotine Choke)","Mackens Semerzier","Gilbert Jimenez",12,1,1,0.583333333333333,0.583333333333333,TRUE,0.25,7,3,1.75,14,0,-2,0.428571428571429,0.285714285714286,FALSE,0.5,4,7,0.5,1,-1,3,-4
"1810","loss","KO (Punch)","Hiroyuki Takaya","Leonard Garcia",14,1,2,0.642857142857143,0.428571428571429,TRUE,0.285714285714286,6,4,1.2,13,0,-1,0.769230769230769,0.769230769230769,FALSE,0,10,0,10,1,0,-4,4
"1811","loss","Decision (Split)","Hiroyuki Takaya","Robbie Peralta",24,1,3,0.625,0.458333333333333,FALSE,0.25,11,6,1.57142857142857,16,1,6,0.8125,0.8125,TRUE,0.125,13,2,4.33333333333333,-1,0,-2,4
"1812","win","Decision (Unanimous)","Hiroyuki Takaya","Takeshi Inoue",26,1,1,0.615384615384615,0.423076923076923,FALSE,0.230769230769231,11,6,1.57142857142857,26,1,3,0.807692307692308,0.538461538461538,TRUE,0,14,0,14,-1,0,-3,6
"1813","loss","Decision (Unanimous)","Hiroyuki Takaya","Isao Kobayashi",36,0,-2,0.583333333333333,0.388888888888889,FALSE,0.222222222222222,14,8,1.55555555555556,27,1,1,0.703703703703704,0.407407407407407,FALSE,0.222222222222222,11,6,1.57142857142857,0,0,3,2
"1814","loss","Submission (Heel Hook)","Donny Walker","Josh Souder",2,1,2,1,1,TRUE,0,2,0,2,6,0,-1,0.666666666666667,0.666666666666667,FALSE,0.333333333333333,4,2,1.33333333333333,1,-1,-2,-2
"1815","win","Decision (Split)","Donny Walker","Dan Swift",6,1,3,0.833333333333333,0.833333333333333,TRUE,0.166666666666667,5,1,2.5,38,1,2,0.473684210526316,0.447368421052632,TRUE,0.368421052631579,17,14,1.13333333333333,0,0,-12,-13
"1816","loss","Decision (Unanimous)","Jens Pulver","Urijah Faber",31,1,1,0.709677419354839,0.516129032258065,TRUE,0.290322580645161,16,9,1.6,21,1,12,0.952380952380952,0.857142857142857,TRUE,0.0476190476190476,18,1,9,0,0,-2,8
"1817","loss","TKO (Punches)","Jens Pulver","Leonard Garcia",32,0,-1,0.6875,0.5,FALSE,0.28125,16,9,1.6,14,1,1,0.785714285714286,0.785714285714286,TRUE,0,11,0,11,-1,0,5,9
"1818","loss","Submission (Guillotine Choke)","Jens Pulver","Urijah Faber",33,0,-2,0.666666666666667,0.484848484848485,FALSE,0.303030303030303,16,10,1.45454545454545,23,0,-1,0.91304347826087,0.782608695652174,FALSE,0.0869565217391304,18,2,6,0,0,-2,8
"1819","loss","Submission (Guillotine Choke)","Jens Pulver","Josh Grispi",34,0,-3,0.647058823529412,0.470588235294118,FALSE,0.323529411764706,16,11,1.33333333333333,13,1,8,0.923076923076923,0.846153846153846,TRUE,0.0769230769230769,11,1,5.5,-1,1,5,10
"1820","loss","KO (Punches)","Micah Miller","Josh Grispi",12,1,2,0.833333333333333,0.666666666666667,TRUE,0.0833333333333333,8,1,4,12,1,7,0.916666666666667,0.833333333333333,TRUE,0.0833333333333333,10,1,5,0,0,-2,0
"1821","win","Decision (Unanimous)","Tommy Lee","Saul Mitchell",12,0,-1,0.666666666666667,0.333333333333333,FALSE,0.333333333333333,4,4,0.8,2,1,2,1,0,FALSE,0,0,0,0,0,1,4,4
"1822","win","Decision (Unanimous)","Tommy Lee","David Love",19,1,2,0.684210526315789,0.315789473684211,FALSE,0.315789473684211,6,6,0.857142857142857,6,1,1,0.333333333333333,0.333333333333333,TRUE,0.666666666666667,2,4,0.4,-1,0,4,2
"1823","win","Decision (Unanimous)","Tommy Lee","Dan Swift",21,1,4,0.714285714285714,0.285714285714286,FALSE,0.285714285714286,6,6,0.857142857142857,34,0,-5,0.470588235294118,0.470588235294118,FALSE,0.382352941176471,16,13,1.14285714285714,0,-1,-10,-7
"1824","win","Decision (Unanimous)","Tommy Lee","Dan Swift",23,1,6,0.739130434782609,0.304347826086957,TRUE,0.260869565217391,7,6,1,40,0,-2,0.45,0.425,FALSE,0.35,17,14,1.13333333333333,1,0,-10,-8
"1825","loss","Decision (Unanimous)","James Jones","Deividas Taurosevicius",1,0,-1,0,0,FALSE,1,0,1,0,2,1,1,0.5,0.5,TRUE,0,1,0,1,-1,1,-1,1
"1826","win","Submission (Kimura)","James Jones","Eric Uresk",2,0,-2,0,0,FALSE,0.5,0,1,0,1,0,-1,0,0,FALSE,1,0,1,0,0,-1,0,0
"1827","win","Submission (Kimura)","James Jones","Mark Getto",10,0,-2,0.4,0.2,FALSE,0.4,2,4,0.4,5,0,-1,0.2,0.2,FALSE,0.6,1,3,0.25,0,0,1,1
"1828","loss","KO (Punch)","James Jones","Frank Camacho",14,0,-1,0.5,0.357142857142857,FALSE,0.285714285714286,5,4,1,13,0,-1,0.846153846153846,0.769230769230769,FALSE,0.153846153846154,10,2,3.33333333333333,0,-1,-5,2
"1829","loss","Submission (Rear-Naked Choke)","James Jones","Jim Hettes",16,1,1,0.5,0.3125,FALSE,0.3125,5,5,0.833333333333333,4,1,4,1,1,TRUE,0,4,0,4,-1,0,1,5
"1830","loss","Submission (Rear-Naked Choke)","Chuck Kim","Tyson Griffin",9,1,4,0.555555555555556,0.444444444444444,TRUE,0.444444444444444,4,4,0.8,5,1,5,1,1,TRUE,0,5,0,5,0,0,-1,4
"1831","loss","Submission (Rear-Naked Choke)","Charlie Valencia","Urijah Faber",7,1,7,1,0.571428571428571,TRUE,0,4,0,4,13,1,4,0.923076923076923,0.769230769230769,TRUE,0.0769230769230769,10,1,5,0,0,-6,-1
"1832","loss","Submission (Triangle Choke)","Shannon Gugerty","Spencer Fisher",13,1,8,0.846153846153846,0.846153846153846,TRUE,0.0769230769230769,11,1,5.5,25,1,1,0.84,0.72,FALSE,0.04,18,1,9,1,0,-7,0
"1833","loss","Submission (Guillotine Choke)","Shannon Gugerty","Terry Etim",15,1,1,0.8,0.8,TRUE,0.133333333333333,12,2,4,15,1,3,0.866666666666667,0.8,TRUE,0,12,0,12,0,0,0,2
"1834","win","TKO (Punches)","Mike Corey","Dwayne Shelton",8,0,-1,0.75,0.5,FALSE,0.125,4,1,2,8,1,5,0.625,0.625,TRUE,0.25,5,2,1.66666666666667,-1,0,-1,-1
"1835","win","Submission (Rear-Naked Choke)","Mike Corey","David Castillo",11,1,3,0.818181818181818,0.545454545454545,FALSE,0.0909090909090909,6,1,3,7,1,7,1,1,TRUE,0,7,0,7,-1,0,-1,1
"1836","loss","TKON/A)","Armando Sanchez","Martin Bautista",8,0,-1,0.625,0.5,FALSE,0.25,4,2,1.33333333333333,3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.333333333333333,1,1,0.5,0,0,3,1
"1837","win","KON/A)","Armando Sanchez","Martin Bautista",11,0,-1,0.545454545454545,0.363636363636364,FALSE,0.363636363636364,4,4,0.8,5,1,2,0.6,0.4,FALSE,0.2,2,1,1,0,1,2,3
"1838","win","Submission (North-South Choke)","Jim Alers","Graham Turner",12,1,7,0.916666666666667,0.833333333333333,FALSE,0.0833333333333333,10,1,5,30,1,5,0.766666666666667,0.533333333333333,FALSE,0.2,16,6,2.28571428571429,0,0,-6,-5
"1839","win","Submission (Neck Crank)","Sam Sicilia","Charon Spain",3,1,3,1,0.666666666666667,TRUE,0,2,0,2,13,1,2,0.538461538461538,0.538461538461538,TRUE,0.461538461538462,7,6,1,0,0,-5,-6
"1840","win","KO (Punches)","Sam Sicilia","Cristiano Marcello",11,1,6,0.909090909090909,0.818181818181818,TRUE,0.0909090909090909,9,1,4.5,15,1,3,0.8,0.733333333333333,FALSE,0.133333333333333,11,2,3.66666666666667,1,0,-2,-1
"1841","loss","Decision (Unanimous)","Sam Sicilia","Maximo Blanco",13,0,-1,0.846153846153846,0.769230769230769,FALSE,0.153846153846154,10,2,3.33333333333333,14,0,-2,0.571428571428571,0.5,FALSE,0.357142857142857,7,5,1.16666666666667,0,1,3,-3
"1842","win","TKO (Punches)","Sam Sicilia","Godofredo Castro",14,0,-2,0.785714285714286,0.714285714285714,FALSE,0.142857142857143,10,2,3.33333333333333,11,0,-1,0.818181818181818,0.727272727272727,FALSE,0.0909090909090909,8,1,4,0,-1,2,1
"1843","win","KO (Punch)","Sam Sicilia","Akira Corassani",18,0,-1,0.722222222222222,0.611111111111111,FALSE,0.222222222222222,11,4,2.2,18,0,-2,0.666666666666667,0.277777777777778,FALSE,0.333333333333333,5,6,0.714285714285714,0,0,6,-2
"1844","loss","Technical Submission (Guillotine Choke)","Sam Sicilia","Gabriel Benitez",21,0,-1,0.714285714285714,0.571428571428571,FALSE,0.238095238095238,12,5,2,23,0,-1,0.782608695652174,0.652173913043478,FALSE,0.130434782608696,15,3,3.75,0,0,-3,2
"1845","loss","Submission (Arm-Triangle Choke)","Sam Sicilia","Emmanuel Sanchez",24,1,1,0.666666666666667,0.5,FALSE,0.25,12,6,1.71428571428571,19,1,3,0.842105263157895,0.368421052631579,TRUE,0,7,0,7,-1,0,5,6
